0,1,2,3,Excited_State,%,round_%
242,->,257,-0.33860,44,22.929992000000002,22.9
243,->,257,0.40262,44,32.420572879999995,32.4
244,->,257,-0.25167,44,12.66755778,12.7
239,->,256,0.10382,45,2.1557184799999995,2.2
253,->,261,-0.16688,45,5.5697868800000006,5.6
254,->,261,0.65860,45,86.75079199999999,86.8
238,->,256,0.12935,46,3.3462845,3.3
239,->,256,0.22435,46,10.0665845,10.1
242,->,257,-0.12115,46,2.9354644999999997,2.9
254,->,262,0.62351,46,77.75294402,77.8
238,->,256,-0.35914,47,25.79630792,25.8
239,->,256,-0.32473,47,21.089914580000002,21.1
242,->,257,0.36442,47,26.560387280000004,26.6
254,->,261,0.14860,47,4.416392000000001,4.4
254,->,262,0.26110,47,13.634642,13.6
238,->,256,-0.28621,48,16.38323282,16.4
241,->,257,0.55513,48,61.63386338,61.6
242,->,257,-0.27028,48,14.610255680000003,14.6
238,->,256,0.20034,49,8.027223119999999,8.0
239,->,256,-0.20559,49,8.453449619999999,8.5
253,->,263,-0.13127,49,3.44636258,3.4
254,->,263,0.60170,49,72.408578,72.4
238,->,256,0.10760,50,2.315552,2.3
240,->,257,0.65351,50,85.41506402,85.4
241,->,257,0.14178,50,4.02031368,4.0
242,->,257,0.12275,50,3.0135125,3.0
255,->,264,0.68044,51,92.59971872000001,92.6
234,->,258,0.13108,52,3.4363932800000003,3.4
237,->,257,-0.10385,52,2.1569645,2.2
238,->,256,-0.32655,52,21.3269805,21.3
239,->,256,0.39495,52,31.1971005,31.2
249,->,258,-0.14557,52,4.23812498,4.2
254,->,262,-0.11769,52,2.77018722,2.8
254,->,263,0.26620,52,14.172488,14.2
255,->,264,0.14323,52,4.1029665799999995,4.1
234,->,258,0.49907,53,49.81417298,49.8
239,->,256,-0.14145,53,4.0016205,4.0
247,->,258,0.11238,53,2.5258528799999995,2.5
249,->,258,-0.34962,53,24.446828879999998,24.4
252,->,258,0.16633,53,5.533133780000001,5.5
252,->,259,-0.47371,54,44.88023282,44.9
255,->,265,0.48242,54,46.54581128,46.5
252,->,259,0.45203,55,40.866224179999996,40.9
255,->,265,0.50364,55,50.73064991999999,50.7
253,->,260,0.10440,56,2.1798720000000005,2.2
255,->,266,0.67491,56,91.10070162,91.1
234,->,258,0.41576,57,34.57127552000001,34.6
236,->,258,0.11889,57,2.8269664199999998,2.8
247,->,258,-0.12872,57,3.31376768,3.3
249,->,258,0.37966,57,28.82834312,28.8
250,->,258,-0.10715,57,2.2962245,2.3
252,->,258,-0.17499,57,6.12430002,6.1
252,->,259,-0.10435,57,2.1777845,2.2
253,->,260,-0.17088,57,5.839994880000001,5.8
238,->,257,0.56816,58,64.56115712,64.6
239,->,257,0.34289,58,23.514710419999997,23.5
255,->,266,0.10464,58,2.1899059199999997,2.2
239,->,257,-0.14330,59,4.106978000000001,4.1
249,->,258,0.13504,59,3.6471603199999993,3.6
253,->,260,0.59643,59,71.14574898000001,71.1
255,->,266,-0.10005,59,2.0020005,2.0
255,->,267,-0.15491,59,4.7994216199999995,4.8
237,->,256,0.18227,60,6.644470579999999,6.6
238,->,257,-0.36239,60,26.265302419999998,26.3
239,->,257,0.47008,60,44.19504128,44.2
253,->,260,0.20658,60,8.535059280000002,8.5
255,->,267,0.17260,60,5.958152,6.0
253,->,264,-0.14858,61,4.415203279999999,4.4
254,->,264,0.66437,61,88.27749938,88.3
254,->,266,0.14768,61,4.36187648,4.4
253,->,261,-0.16154,62,5.21903432,5.2
253,->,262,0.65275,62,85.21651250000002,85.2
253,->,263,0.13780,62,3.797768,3.8
254,->,264,-0.14232,63,4.05099648,4.1
254,->,266,0.67792,63,91.91510527999999,91.9
250,->,258,0.10162,64,2.06532488,2.1
253,->,261,0.62115,64,77.16546449999998,77.2
253,->,262,0.17629,64,6.21563282,6.2
254,->,261,0.16480,64,5.431808,5.4
255,->,267,0.12220,64,2.986568,3.0
