0,1,2,3,Excited_State,%,round_%
253,->,258,-0.25298,28,12.799776079999997,12.8
255,->,259,-0.32070,28,20.569698,20.6
255,->,260,-0.13289,28,3.5319504200000003,3.5
255,->,266,0.11383,28,2.59145378,2.6
240,->,256,-0.33533,29,22.48924178,22.5
241,->,256,0.49661,29,49.32429842,49.3
242,->,256,-0.12617,29,3.18377378,3.2
253,->,258,0.17857,29,6.3774489800000005,6.4
254,->,259,-0.12113,29,2.93449538,2.9
255,->,259,0.14222,29,4.04530568,4.0
255,->,260,0.12578,29,3.1641216800000005,3.2
255,->,261,0.10096,29,2.0385843199999996,2.0
241,->,256,-0.10708,30,2.2932252799999997,2.3
242,->,256,-0.13401,30,3.59173602,3.6
245,->,257,-0.16336,30,5.33729792,5.3
252,->,258,0.12881,30,3.3184032200000004,3.3
254,->,260,0.11560,30,2.672672,2.7
255,->,260,0.61155,30,74.79868050000002,74.8
245,->,257,0.67686,31,91.62789192000001,91.6
255,->,260,0.14303,31,4.091516179999999,4.1
238,->,256,-0.11420,32,2.6083279999999998,2.6
240,->,257,0.12256,32,3.0041907200000004,3.0
241,->,257,-0.16926,32,5.72978952,5.7
244,->,257,0.18660,32,6.963911999999999,7.0
251,->,258,0.12622,32,3.18629768,3.2
252,->,258,0.47485,32,45.0965045,45.1
254,->,259,0.24191,32,11.704089619999998,11.7
255,->,260,-0.10121,32,2.04869282,2.0
255,->,262,-0.21571,32,9.30616082,9.3
240,->,256,0.12076,33,2.9165955200000004,2.9
241,->,256,-0.11260,33,2.535752,2.5
251,->,266,-0.14723,33,4.33533458,4.3
253,->,266,-0.11287,33,2.54792738,2.5
254,->,259,-0.30554,33,18.670938319999998,18.7
254,->,266,0.15557,33,4.840404980000001,4.8
255,->,261,0.40144,33,32.23081472,32.2
255,->,262,-0.24313,33,11.82243938,11.8
255,->,266,-0.23440,33,10.988672,11.0
241,->,257,0.10679,34,2.2808208199999997,2.3
252,->,258,-0.19282,34,7.4359104799999995,7.4
254,->,259,0.40153,34,32.24526818,32.2
254,->,261,0.12597,34,3.1736881799999996,3.2
254,->,266,-0.17550,34,6.160049999999999,6.2
255,->,261,0.33412,34,22.327234879999995,22.3
255,->,262,-0.25407,34,12.910312980000002,12.9
252,->,258,0.15558,35,4.8410272800000005,4.8
254,->,259,0.12661,35,3.20601842,3.2
255,->,261,0.31858,35,20.298643279999997,20.3
255,->,262,0.54148,35,58.64011807999999,58.6
255,->,266,-0.12521,35,3.135508819999999,3.1
240,->,256,0.17316,36,5.996877120000001,6.0
241,->,256,0.15200,36,4.6208,4.6
243,->,257,-0.17693,36,6.260844980000001,6.3
244,->,257,0.55923,36,62.54763858,62.5
252,->,258,-0.19538,36,7.6346688799999995,7.6
255,->,262,0.11105,36,2.4664205,2.5
238,->,256,-0.10822,37,2.3423136799999997,2.3
240,->,256,0.41740,37,34.844552,34.8
241,->,256,0.31832,37,20.26552448,20.3
241,->,257,-0.20081,37,8.064931219999998,8.1
243,->,257,0.26796,37,14.360512319999996,14.4
244,->,257,-0.18327,37,6.717578579999999,6.7
252,->,258,-0.15524,37,4.819891519999999,4.8
237,->,256,-0.11814,38,2.79141192,2.8
241,->,257,-0.10070,38,2.028098,2.0
251,->,266,0.15998,38,5.118720080000001,5.1
253,->,266,0.18704,38,6.996792320000001,7.0
254,->,259,-0.24470,38,11.975618,12.0
254,->,261,0.13177,38,3.4726665800000003,3.5
254,->,262,-0.11137,38,2.48065538,2.5
254,->,266,-0.11619,38,2.7000232200000003,2.7
255,->,259,0.18650,38,6.95645,7.0
255,->,261,0.21693,38,9.41172498,9.4
255,->,266,0.38820,38,30.139847999999997,30.1
240,->,256,-0.30876,39,19.066547519999997,19.1
240,->,257,0.18645,39,6.952720500000001,7.0
241,->,256,-0.17234,39,5.9402151199999995,5.9
241,->,257,-0.19398,39,7.525648080000001,7.5
242,->,257,-0.21605,39,9.3355205,9.3
243,->,257,0.39549,39,31.282468020000003,31.3
244,->,257,0.13836,39,3.8286979200000006,3.8
252,->,258,-0.22156,39,9.817766720000002,9.8
253,->,260,0.13730,40,3.7702580000000006,3.8
254,->,260,0.53635,40,57.5342645,57.5
254,->,261,0.16887,40,5.703415379999999,5.7
254,->,262,-0.31122,40,19.371577679999998,19.4
255,->,266,-0.13815,40,3.8170844999999995,3.8
239,->,256,0.10020,41,2.0080080000000002,2.0
253,->,260,0.11649,41,2.71398402,2.7
254,->,260,0.37852,41,28.65547808,28.7
254,->,261,-0.22038,41,9.713468879999999,9.7
