ª›ÃﬂŸ:	'Chlorosome@GUV
Ãß≤Ÿñº:	Ni_3C6F5_thiophene_OH_6.UDS
ï™êÕì˙éû:	16:46:27, 10/15/2021
µÕﬂ⁄∞¿:	Administrator
∫“›ƒ:	'from tepidum in GUV:Lecithin/DOPG/Chol=85/15/5 solvent:OS

√ﬁ∞¿ÿΩƒ
nm	Abs
800.00	0.003
799.50	0.003
799.00	0.003
798.50	0.003
798.00	0.004
797.50	0.004
797.00	0.004
796.50	0.004
796.00	0.004
795.50	0.004
795.00	0.004
794.50	0.004
794.00	0.004
793.50	0.004
793.00	0.004
792.50	0.004
792.00	0.004
791.50	0.004
791.00	0.004
790.50	0.004
790.00	0.004
789.50	0.004
789.00	0.004
788.50	0.004
788.00	0.004
787.50	0.004
787.00	0.004
786.50	0.004
786.00	0.004
785.50	0.004
785.00	0.004
784.50	0.004
784.00	0.004
783.50	0.004
783.00	0.004
782.50	0.004
782.00	0.004
781.50	0.004
781.00	0.004
780.50	0.004
780.00	0.004
779.50	0.004
779.00	0.004
778.50	0.004
778.00	0.004
777.50	0.004
777.00	0.004
776.50	0.004
776.00	0.004
775.50	0.004
775.00	0.004
774.50	0.004
774.00	0.004
773.50	0.005
773.00	0.005
772.50	0.005
772.00	0.005
771.50	0.005
771.00	0.005
770.50	0.005
770.00	0.005
769.50	0.005
769.00	0.005
768.50	0.005
768.00	0.005
767.50	0.005
767.00	0.005
766.50	0.005
766.00	0.005
765.50	0.005
765.00	0.005
764.50	0.005
764.00	0.005
763.50	0.005
763.00	0.005
762.50	0.005
762.00	0.005
761.50	0.006
761.00	0.006
760.50	0.006
760.00	0.006
759.50	0.006
759.00	0.006
758.50	0.006
758.00	0.006
757.50	0.006
757.00	0.007
756.50	0.007
756.00	0.007
755.50	0.007
755.00	0.007
754.50	0.007
754.00	0.007
753.50	0.007
753.00	0.007
752.50	0.008
752.00	0.008
751.50	0.008
751.00	0.008
750.50	0.008
750.00	0.008
749.50	0.008
749.00	0.008
748.50	0.008
748.00	0.008
747.50	0.008
747.00	0.008
746.50	0.009
746.00	0.009
745.50	0.009
745.00	0.009
744.50	0.010
744.00	0.010
743.50	0.010
743.00	0.010
742.50	0.010
742.00	0.011
741.50	0.011
741.00	0.011
740.50	0.011
740.00	0.011
739.50	0.011
739.00	0.012
738.50	0.012
738.00	0.012
737.50	0.013
737.00	0.013
736.50	0.013
736.00	0.013
735.50	0.014
735.00	0.014
734.50	0.014
734.00	0.015
733.50	0.015
733.00	0.016
732.50	0.016
732.00	0.017
731.50	0.017
731.00	0.018
730.50	0.018
730.00	0.018
729.50	0.019
729.00	0.019
728.50	0.019
728.00	0.020
727.50	0.020
727.00	0.021
726.50	0.022
726.00	0.023
725.50	0.024
725.00	0.025
724.50	0.025
724.00	0.026
723.50	0.027
723.00	0.028
722.50	0.029
722.00	0.030
721.50	0.030
721.00	0.031
720.50	0.032
720.00	0.033
719.50	0.034
719.00	0.035
718.50	0.036
718.00	0.037
717.50	0.038
717.00	0.039
716.50	0.041
716.00	0.042
715.50	0.043
715.00	0.044
714.50	0.046
714.00	0.047
713.50	0.048
713.00	0.050
712.50	0.051
712.00	0.053
711.50	0.055
711.00	0.056
710.50	0.058
710.00	0.060
709.50	0.062
709.00	0.064
708.50	0.065
708.00	0.067
707.50	0.069
707.00	0.071
706.50	0.073
706.00	0.075
705.50	0.077
705.00	0.080
704.50	0.082
704.00	0.084
703.50	0.087
703.00	0.089
702.50	0.091
702.00	0.093
701.50	0.095
701.00	0.098
700.50	0.100
700.00	0.103
699.50	0.105
699.00	0.108
698.50	0.110
698.00	0.112
697.50	0.115
697.00	0.117
696.50	0.120
696.00	0.123
695.50	0.125
695.00	0.127
694.50	0.130
694.00	0.132
693.50	0.135
693.00	0.137
692.50	0.139
692.00	0.141
691.50	0.144
691.00	0.146
690.50	0.148
690.00	0.150
689.50	0.152
689.00	0.154
688.50	0.156
688.00	0.158
687.50	0.159
687.00	0.161
686.50	0.163
686.00	0.164
685.50	0.166
685.00	0.167
684.50	0.168
684.00	0.169
683.50	0.170
683.00	0.171
682.50	0.172
682.00	0.173
681.50	0.174
681.00	0.174
680.50	0.175
680.00	0.175
679.50	0.176
679.00	0.176
678.50	0.176
678.00	0.176
677.50	0.176
677.00	0.176
676.50	0.175
676.00	0.175
675.50	0.174
675.00	0.173
674.50	0.172
674.00	0.171
673.50	0.170
673.00	0.169
672.50	0.168
672.00	0.167
671.50	0.165
671.00	0.164
670.50	0.163
670.00	0.161
669.50	0.160
669.00	0.158
668.50	0.156
668.00	0.155
667.50	0.153
667.00	0.151
666.50	0.149
666.00	0.147
665.50	0.145
665.00	0.143
664.50	0.141
664.00	0.139
663.50	0.136
663.00	0.134
662.50	0.132
662.00	0.130
661.50	0.129
661.00	0.127
660.50	0.125
660.00	0.123
659.50	0.120
659.00	0.118
658.50	0.116
658.00	0.114
657.50	0.113
657.00	0.111
656.50	0.109
656.00	0.107
655.50	0.105
655.00	0.103
654.50	0.102
654.00	0.100
653.50	0.099
653.00	0.097
652.50	0.095
652.00	0.094
651.50	0.092
651.00	0.091
650.50	0.089
650.00	0.088
649.50	0.087
649.00	0.085
648.50	0.084
648.00	0.083
647.50	0.082
647.00	0.081
646.50	0.080
646.00	0.079
645.50	0.078
645.00	0.077
644.50	0.077
644.00	0.076
643.50	0.075
643.00	0.074
642.50	0.074
642.00	0.073
641.50	0.072
641.00	0.072
640.50	0.072
640.00	0.071
639.50	0.070
639.00	0.070
638.50	0.069
638.00	0.069
637.50	0.068
637.00	0.068
636.50	0.067
636.00	0.067
635.50	0.067
635.00	0.066
634.50	0.066
634.00	0.066
633.50	0.065
633.00	0.065
632.50	0.065
632.00	0.065
631.50	0.064
631.00	0.064
630.50	0.064
630.00	0.064
629.50	0.064
629.00	0.064
628.50	0.063
628.00	0.063
627.50	0.063
627.00	0.062
626.50	0.062
626.00	0.062
625.50	0.062
625.00	0.061
624.50	0.061
624.00	0.061
623.50	0.060
623.00	0.060
622.50	0.059
622.00	0.059
621.50	0.059
621.00	0.059
620.50	0.058
620.00	0.058
619.50	0.057
619.00	0.057
618.50	0.056
618.00	0.056
617.50	0.055
617.00	0.055
616.50	0.055
616.00	0.055
615.50	0.054
615.00	0.054
614.50	0.054
614.00	0.053
613.50	0.053
613.00	0.052
612.50	0.051
612.00	0.051
611.50	0.050
611.00	0.050
610.50	0.049
610.00	0.049
609.50	0.049
609.00	0.048
608.50	0.048
608.00	0.048
607.50	0.047
607.00	0.047
606.50	0.046
606.00	0.046
605.50	0.046
605.00	0.045
604.50	0.045
604.00	0.045
603.50	0.044
603.00	0.044
602.50	0.044
602.00	0.043
601.50	0.043
601.00	0.042
600.50	0.042
600.00	0.042
599.50	0.041
599.00	0.041
598.50	0.041
598.00	0.041
597.50	0.041
597.00	0.042
596.50	0.042
596.00	0.042
595.50	0.042
595.00	0.042
594.50	0.042
594.00	0.042
593.50	0.042
593.00	0.042
592.50	0.042
592.00	0.043
591.50	0.043
591.00	0.044
590.50	0.044
590.00	0.044
589.50	0.045
589.00	0.045
588.50	0.045
588.00	0.046
587.50	0.046
587.00	0.046
586.50	0.046
586.00	0.047
585.50	0.047
585.00	0.048
584.50	0.049
584.00	0.049
583.50	0.049
583.00	0.049
582.50	0.049
582.00	0.049
581.50	0.050
581.00	0.050
580.50	0.050
580.00	0.050
579.50	0.050
579.00	0.050
578.50	0.050
578.00	0.050
577.50	0.050
577.00	0.050
576.50	0.050
576.00	0.050
575.50	0.050
575.00	0.050
574.50	0.050
574.00	0.049
573.50	0.049
573.00	0.049
572.50	0.049
572.00	0.048
571.50	0.048
571.00	0.048
570.50	0.047
570.00	0.047
569.50	0.047
569.00	0.046
568.50	0.046
568.00	0.045
567.50	0.045
567.00	0.045
566.50	0.044
566.00	0.044
565.50	0.044
565.00	0.043
564.50	0.043
564.00	0.043
563.50	0.042
563.00	0.042
562.50	0.042
562.00	0.042
561.50	0.042
561.00	0.042
560.50	0.041
560.00	0.041
559.50	0.041
559.00	0.041
558.50	0.041
558.00	0.041
557.50	0.041
557.00	0.041
556.50	0.041
556.00	0.041
555.50	0.042
555.00	0.042
554.50	0.042
554.00	0.043
553.50	0.043
553.00	0.044
552.50	0.044
552.00	0.045
551.50	0.045
551.00	0.046
550.50	0.047
550.00	0.047
549.50	0.048
549.00	0.049
548.50	0.050
548.00	0.050
547.50	0.051
547.00	0.052
546.50	0.053
546.00	0.054
545.50	0.055
545.00	0.056
544.50	0.057
544.00	0.058
543.50	0.059
543.00	0.060
542.50	0.060
542.00	0.061
541.50	0.062
541.00	0.062
540.50	0.063
540.00	0.064
539.50	0.064
539.00	0.065
538.50	0.065
538.00	0.066
537.50	0.066
537.00	0.066
536.50	0.066
536.00	0.066
535.50	0.066
535.00	0.066
534.50	0.066
534.00	0.066
533.50	0.065
533.00	0.065
532.50	0.065
532.00	0.064
531.50	0.063
531.00	0.063
530.50	0.062
530.00	0.061
529.50	0.061
529.00	0.060
528.50	0.059
528.00	0.058
527.50	0.057
527.00	0.056
526.50	0.055
526.00	0.054
525.50	0.053
525.00	0.052
524.50	0.051
524.00	0.050
523.50	0.049
523.00	0.049
522.50	0.048
522.00	0.047
521.50	0.046
521.00	0.045
520.50	0.044
520.00	0.044
519.50	0.043
519.00	0.043
518.50	0.042
518.00	0.041
517.50	0.041
517.00	0.041
516.50	0.040
516.00	0.040
515.50	0.040
515.00	0.039
514.50	0.039
514.00	0.038
513.50	0.038
513.00	0.038
512.50	0.038
512.00	0.038
511.50	0.038
511.00	0.038
510.50	0.037
510.00	0.037
509.50	0.037
509.00	0.038
508.50	0.038
508.00	0.038
507.50	0.038
507.00	0.038
506.50	0.038
506.00	0.039
505.50	0.039
505.00	0.039
504.50	0.039
504.00	0.040
503.50	0.040
503.00	0.040
502.50	0.040
502.00	0.041
501.50	0.041
501.00	0.041
500.50	0.042
500.00	0.042
499.50	0.042
499.00	0.043
498.50	0.043
498.00	0.043
497.50	0.044
497.00	0.044
496.50	0.044
496.00	0.044
495.50	0.045
495.00	0.045
494.50	0.045
494.00	0.046
493.50	0.046
493.00	0.046
492.50	0.047
492.00	0.047
491.50	0.047
491.00	0.047
490.50	0.048
490.00	0.048
489.50	0.048
489.00	0.049
488.50	0.049
488.00	0.049
487.50	0.050
487.00	0.050
486.50	0.051
486.00	0.052
485.50	0.052
485.00	0.053
484.50	0.053
484.00	0.054
483.50	0.054
483.00	0.055
482.50	0.056
482.00	0.057
481.50	0.058
481.00	0.059
480.50	0.060
480.00	0.061
479.50	0.062
479.00	0.063
478.50	0.064
478.00	0.065
477.50	0.067
477.00	0.068
476.50	0.070
476.00	0.072
475.50	0.073
475.00	0.075
474.50	0.077
474.00	0.079
473.50	0.082
473.00	0.084
472.50	0.087
472.00	0.089
471.50	0.092
471.00	0.095
470.50	0.098
470.00	0.101
469.50	0.105
469.00	0.109
468.50	0.112
468.00	0.116
467.50	0.121
467.00	0.125
466.50	0.130
466.00	0.135
465.50	0.141
465.00	0.147
464.50	0.153
464.00	0.159
463.50	0.166
463.00	0.173
462.50	0.181
462.00	0.189
461.50	0.197
461.00	0.205
460.50	0.214
460.00	0.222
459.50	0.231
459.00	0.241
458.50	0.251
458.00	0.262
457.50	0.273
457.00	0.285
456.50	0.297
456.00	0.310
455.50	0.322
455.00	0.335
454.50	0.348
454.00	0.361
453.50	0.375
453.00	0.388
452.50	0.402
452.00	0.416
451.50	0.430
451.00	0.444
450.50	0.458
450.00	0.472
449.50	0.486
449.00	0.500
448.50	0.513
448.00	0.526
447.50	0.538
447.00	0.550
446.50	0.561
446.00	0.572
445.50	0.582
445.00	0.592
444.50	0.601
444.00	0.609
443.50	0.617
443.00	0.625
442.50	0.632
442.00	0.638
441.50	0.645
441.00	0.650
440.50	0.656
440.00	0.661
439.50	0.666
439.00	0.670
438.50	0.675
438.00	0.679
437.50	0.683
437.00	0.687
436.50	0.692
436.00	0.696
435.50	0.701
435.00	0.706
434.50	0.712
434.00	0.718
433.50	0.723
433.00	0.730
432.50	0.736
432.00	0.742
431.50	0.749
431.00	0.756
430.50	0.763
430.00	0.770
429.50	0.777
429.00	0.784
428.50	0.790
428.00	0.797
427.50	0.804
427.00	0.810
426.50	0.816
426.00	0.821
425.50	0.826
425.00	0.831
424.50	0.834
424.00	0.837
423.50	0.840
423.00	0.841
422.50	0.842
422.00	0.841
421.50	0.840
421.00	0.839
420.50	0.836
420.00	0.832
419.50	0.828
419.00	0.823
418.50	0.816
418.00	0.809
417.50	0.802
417.00	0.793
416.50	0.784
416.00	0.774
415.50	0.763
415.00	0.752
414.50	0.741
414.00	0.729
413.50	0.716
413.00	0.703
412.50	0.689
412.00	0.675
411.50	0.661
411.00	0.646
410.50	0.631
410.00	0.615
409.50	0.600
409.00	0.584
408.50	0.569
408.00	0.554
407.50	0.539
407.00	0.524
406.50	0.510
406.00	0.496
405.50	0.482
405.00	0.469
404.50	0.456
404.00	0.444
403.50	0.431
403.00	0.419
402.50	0.408
402.00	0.397
401.50	0.386
401.00	0.376
400.50	0.366
400.00	0.356
399.50	0.347
399.00	0.339
398.50	0.331
398.00	0.323
397.50	0.315
397.00	0.308
396.50	0.301
396.00	0.295
395.50	0.288
395.00	0.282
394.50	0.277
394.00	0.271
393.50	0.266
393.00	0.261
392.50	0.257
392.00	0.253
391.50	0.249
391.00	0.245
390.50	0.242
390.00	0.238
389.50	0.235
389.00	0.232
388.50	0.230
388.00	0.228
387.50	0.225
387.00	0.223
386.50	0.221
386.00	0.219
385.50	0.217
385.00	0.215
384.50	0.213
384.00	0.212
383.50	0.210
383.00	0.209
382.50	0.207
382.00	0.206
381.50	0.204
381.00	0.203
380.50	0.201
380.00	0.200
379.50	0.198
379.00	0.197
378.50	0.195
378.00	0.193
377.50	0.192
377.00	0.190
376.50	0.188
376.00	0.186
375.50	0.184
375.00	0.182
374.50	0.180
374.00	0.178
373.50	0.177
373.00	0.175
372.50	0.173
372.00	0.171
371.50	0.169
371.00	0.167
370.50	0.165
370.00	0.164
369.50	0.162
369.00	0.160
368.50	0.159
368.00	0.157
367.50	0.155
367.00	0.154
366.50	0.153
366.00	0.152
365.50	0.150
365.00	0.149
364.50	0.148
364.00	0.147
363.50	0.146
363.00	0.146
362.50	0.145
362.00	0.144
361.50	0.144
361.00	0.143
360.50	0.143
360.00	0.142
359.50	0.141
359.00	0.141
358.50	0.140
358.00	0.140
357.50	0.140
357.00	0.140
356.50	0.140
356.00	0.140
355.50	0.140
355.00	0.140
354.50	0.141
354.00	0.141
353.50	0.141
353.00	0.142
352.50	0.142
352.00	0.143
351.50	0.143
351.00	0.144
350.50	0.145
350.00	0.146
349.50	0.146
349.00	0.147
348.50	0.148
348.00	0.149
347.50	0.150
347.00	0.151
346.50	0.152
346.00	0.153
345.50	0.153
345.00	0.154
344.50	0.155
344.00	0.156
343.50	0.157
343.00	0.158
342.50	0.158
342.00	0.159
341.50	0.160
341.00	0.160
340.50	0.160
340.00	0.161
339.50	0.161
339.00	0.161
338.50	0.162
338.00	0.162
337.50	0.162
337.00	0.162
336.50	0.162
336.00	0.162
335.50	0.162
335.00	0.162
334.50	0.162
334.00	0.162
333.50	0.161
333.00	0.161
332.50	0.160
332.00	0.160
331.50	0.159
331.00	0.159
330.50	0.158
330.00	0.158
329.50	0.157
329.00	0.156
328.50	0.156
328.00	0.155
327.50	0.154
327.00	0.154
326.50	0.154
326.00	0.154
325.50	0.154
325.00	0.154
324.50	0.154
324.00	0.154
323.50	0.154
323.00	0.153
322.50	0.153
322.00	0.154
321.50	0.155
321.00	0.155
320.50	0.155
320.00	0.156
319.50	0.156
319.00	0.155
318.50	0.155
318.00	0.155
317.50	0.156
317.00	0.157
316.50	0.158
