ª›ÃﬂŸ:	'Chlorosome@GUV
Ãß≤Ÿñº:	Ni_3C6F5_thiophene_OH_0.UDS
ï™êÕì˙éû:	13:58:43, 10/15/2021
µÕﬂ⁄∞¿:	Administrator
∫“›ƒ:	'from tepidum in GUV:Lecithin/DOPG/Chol=85/15/5 solvent:OS

√ﬁ∞¿ÿΩƒ
nm	Abs
800.00	0.001
799.50	0.001
799.00	0.001
798.50	0.000
798.00	0.000
797.50	0.000
797.00	0.000
796.50	0.000
796.00	0.000
795.50	0.000
795.00	0.000
794.50	0.000
794.00	0.001
793.50	0.001
793.00	0.001
792.50	0.001
792.00	0.001
791.50	0.001
791.00	0.001
790.50	0.001
790.00	0.001
789.50	0.001
789.00	0.001
788.50	0.001
788.00	0.001
787.50	0.001
787.00	0.001
786.50	0.001
786.00	0.000
785.50	0.000
785.00	0.000
784.50	0.000
784.00	0.000
783.50	0.000
783.00	0.000
782.50	0.000
782.00	0.000
781.50	0.000
781.00	0.000
780.50	0.000
780.00	0.000
779.50	0.000
779.00	0.000
778.50	0.001
778.00	0.001
777.50	0.000
777.00	0.000
776.50	0.000
776.00	0.000
775.50	0.000
775.00	0.000
774.50	0.000
774.00	0.001
773.50	0.001
773.00	0.001
772.50	0.001
772.00	0.001
771.50	0.000
771.00	0.000
770.50	0.000
770.00	0.000
769.50	0.001
769.00	0.001
768.50	0.001
768.00	0.001
767.50	0.001
767.00	0.000
766.50	0.000
766.00	0.000
765.50	0.000
765.00	0.000
764.50	0.001
764.00	0.001
763.50	0.001
763.00	0.000
762.50	0.000
762.00	0.000
761.50	0.000
761.00	0.000
760.50	0.000
760.00	0.000
759.50	0.001
759.00	0.001
758.50	0.001
758.00	0.001
757.50	0.001
757.00	0.001
756.50	0.001
756.00	0.001
755.50	0.001
755.00	0.001
754.50	0.001
754.00	0.001
753.50	0.001
753.00	0.001
752.50	0.001
752.00	0.001
751.50	0.001
751.00	0.001
750.50	0.001
750.00	0.001
749.50	0.001
749.00	0.001
748.50	0.001
748.00	0.001
747.50	0.001
747.00	0.001
746.50	0.001
746.00	0.001
745.50	0.001
745.00	0.001
744.50	0.001
744.00	0.001
743.50	0.001
743.00	0.001
742.50	0.001
742.00	0.001
741.50	0.001
741.00	0.001
740.50	0.001
740.00	0.001
739.50	0.001
739.00	0.001
738.50	0.000
738.00	0.000
737.50	0.000
737.00	0.001
736.50	0.001
736.00	0.001
735.50	0.001
735.00	0.000
734.50	0.000
734.00	0.001
733.50	0.001
733.00	0.001
732.50	0.001
732.00	0.001
731.50	0.001
731.00	0.001
730.50	0.001
730.00	0.001
729.50	0.001
729.00	0.001
728.50	0.001
728.00	0.001
727.50	0.001
727.00	0.001
726.50	0.001
726.00	0.001
725.50	0.001
725.00	0.001
724.50	0.001
724.00	0.001
723.50	0.001
723.00	0.001
722.50	0.001
722.00	0.001
721.50	0.001
721.00	0.001
720.50	0.001
720.00	0.001
719.50	0.001
719.00	0.001
718.50	0.001
718.00	0.001
717.50	0.001
717.00	0.001
716.50	0.001
716.00	0.001
715.50	0.001
715.00	0.001
714.50	0.001
714.00	0.001
713.50	0.001
713.00	0.001
712.50	0.001
712.00	0.001
711.50	0.001
711.00	0.001
710.50	0.001
710.00	0.001
709.50	0.001
709.00	0.001
708.50	0.001
708.00	0.001
707.50	0.001
707.00	0.001
706.50	0.001
706.00	0.001
705.50	0.001
705.00	0.001
704.50	0.001
704.00	0.001
703.50	0.001
703.00	0.001
702.50	0.001
702.00	0.001
701.50	0.001
701.00	0.001
700.50	0.001
700.00	0.001
699.50	0.001
699.00	0.001
698.50	0.001
698.00	0.001
697.50	0.001
697.00	0.001
696.50	0.001
696.00	0.001
695.50	0.001
695.00	0.001
694.50	0.001
694.00	0.001
693.50	0.001
693.00	0.001
692.50	0.002
692.00	0.002
691.50	0.002
691.00	0.002
690.50	0.001
690.00	0.001
689.50	0.001
689.00	0.001
688.50	0.002
688.00	0.002
687.50	0.002
687.00	0.002
686.50	0.002
686.00	0.002
685.50	0.002
685.00	0.001
684.50	0.001
684.00	0.001
683.50	0.001
683.00	0.001
682.50	0.002
682.00	0.002
681.50	0.002
681.00	0.002
680.50	0.002
680.00	0.002
679.50	0.002
679.00	0.002
678.50	0.002
678.00	0.002
677.50	0.002
677.00	0.002
676.50	0.003
676.00	0.003
675.50	0.003
675.00	0.003
674.50	0.002
674.00	0.002
673.50	0.002
673.00	0.002
672.50	0.002
672.00	0.002
671.50	0.002
671.00	0.002
670.50	0.002
670.00	0.002
669.50	0.002
669.00	0.002
668.50	0.002
668.00	0.003
667.50	0.002
667.00	0.003
666.50	0.003
666.00	0.003
665.50	0.003
665.00	0.003
664.50	0.002
664.00	0.002
663.50	0.002
663.00	0.002
662.50	0.002
662.00	0.002
661.50	0.002
661.00	0.002
660.50	0.002
660.00	0.003
659.50	0.003
659.00	0.003
658.50	0.003
658.00	0.003
657.50	0.003
657.00	0.002
656.50	0.002
656.00	0.002
655.50	0.002
655.00	0.002
654.50	0.002
654.00	0.002
653.50	0.002
653.00	0.002
652.50	0.002
652.00	0.002
651.50	0.002
651.00	0.002
650.50	0.002
650.00	0.003
649.50	0.003
649.00	0.003
648.50	0.003
648.00	0.003
647.50	0.003
647.00	0.003
646.50	0.003
646.00	0.003
645.50	0.003
645.00	0.003
644.50	0.003
644.00	0.003
643.50	0.003
643.00	0.003
642.50	0.003
642.00	0.003
641.50	0.003
641.00	0.003
640.50	0.003
640.00	0.003
639.50	0.003
639.00	0.003
638.50	0.003
638.00	0.003
637.50	0.003
637.00	0.003
636.50	0.003
636.00	0.003
635.50	0.003
635.00	0.003
634.50	0.003
634.00	0.003
633.50	0.004
633.00	0.004
632.50	0.004
632.00	0.004
631.50	0.004
631.00	0.004
630.50	0.004
630.00	0.004
629.50	0.004
629.00	0.004
628.50	0.004
628.00	0.003
627.50	0.003
627.00	0.003
626.50	0.003
626.00	0.003
625.50	0.003
625.00	0.003
624.50	0.003
624.00	0.003
623.50	0.003
623.00	0.003
622.50	0.003
622.00	0.003
621.50	0.003
621.00	0.003
620.50	0.003
620.00	0.004
619.50	0.004
619.00	0.004
618.50	0.004
618.00	0.004
617.50	0.004
617.00	0.004
616.50	0.004
616.00	0.005
615.50	0.005
615.00	0.005
614.50	0.005
614.00	0.006
613.50	0.006
613.00	0.006
612.50	0.006
612.00	0.006
611.50	0.006
611.00	0.007
610.50	0.007
610.00	0.007
609.50	0.007
609.00	0.007
608.50	0.008
608.00	0.008
607.50	0.008
607.00	0.009
606.50	0.009
606.00	0.009
605.50	0.010
605.00	0.010
604.50	0.010
604.00	0.010
603.50	0.011
603.00	0.011
602.50	0.011
602.00	0.012
601.50	0.012
601.00	0.013
600.50	0.013
600.00	0.014
599.50	0.014
599.00	0.015
598.50	0.016
598.00	0.017
597.50	0.017
597.00	0.018
596.50	0.019
596.00	0.019
595.50	0.020
595.00	0.021
594.50	0.022
594.00	0.023
593.50	0.024
593.00	0.025
592.50	0.026
592.00	0.028
591.50	0.029
591.00	0.030
590.50	0.032
590.00	0.033
589.50	0.034
589.00	0.036
588.50	0.037
588.00	0.039
587.50	0.040
587.00	0.042
586.50	0.043
586.00	0.045
585.50	0.047
585.00	0.048
584.50	0.050
584.00	0.052
583.50	0.054
583.00	0.056
582.50	0.057
582.00	0.059
581.50	0.061
581.00	0.063
580.50	0.065
580.00	0.067
579.50	0.068
579.00	0.070
578.50	0.072
578.00	0.074
577.50	0.076
577.00	0.077
576.50	0.079
576.00	0.080
575.50	0.081
575.00	0.082
574.50	0.083
574.00	0.084
573.50	0.085
573.00	0.086
572.50	0.087
572.00	0.087
571.50	0.087
571.00	0.087
570.50	0.087
570.00	0.087
569.50	0.086
569.00	0.086
568.50	0.085
568.00	0.084
567.50	0.083
567.00	0.082
566.50	0.081
566.00	0.080
565.50	0.079
565.00	0.078
564.50	0.077
564.00	0.075
563.50	0.074
563.00	0.073
562.50	0.072
562.00	0.070
561.50	0.069
561.00	0.068
560.50	0.067
560.00	0.066
559.50	0.065
559.00	0.064
