ª›ÃﬂŸ:	'Chlorosome@GUV
Ãß≤Ÿñº:	Ni_3C6F5_thiazole_OH_3.UDS
ï™êÕì˙éû:	15:40:48, 10/15/2021
µÕﬂ⁄∞¿:	Administrator
∫“›ƒ:	'from tepidum in GUV:Lecithin/DOPG/Chol=85/15/5 solvent:OS

√ﬁ∞¿ÿΩƒ
nm	Abs
800.00	0.002
799.50	0.002
799.00	0.002
798.50	0.002
798.00	0.002
797.50	0.002
797.00	0.002
796.50	0.002
796.00	0.002
795.50	0.002
795.00	0.002
794.50	0.002
794.00	0.002
793.50	0.002
793.00	0.002
792.50	0.002
792.00	0.002
791.50	0.002
791.00	0.002
790.50	0.002
790.00	0.002
789.50	0.002
789.00	0.002
788.50	0.002
788.00	0.002
787.50	0.002
787.00	0.002
786.50	0.002
786.00	0.002
785.50	0.002
785.00	0.002
784.50	0.002
784.00	0.002
783.50	0.002
783.00	0.002
782.50	0.002
782.00	0.002
781.50	0.002
781.00	0.002
780.50	0.002
780.00	0.002
779.50	0.003
779.00	0.002
778.50	0.002
778.00	0.002
777.50	0.002
777.00	0.002
776.50	0.002
776.00	0.003
775.50	0.003
775.00	0.003
774.50	0.003
774.00	0.003
773.50	0.003
773.00	0.003
772.50	0.003
772.00	0.003
771.50	0.003
771.00	0.003
770.50	0.003
770.00	0.002
769.50	0.003
769.00	0.003
768.50	0.003
768.00	0.003
767.50	0.003
767.00	0.003
766.50	0.003
766.00	0.003
765.50	0.003
765.00	0.003
764.50	0.003
764.00	0.003
763.50	0.003
763.00	0.003
762.50	0.003
762.00	0.003
761.50	0.003
761.00	0.003
760.50	0.003
760.00	0.003
759.50	0.004
759.00	0.004
758.50	0.004
758.00	0.004
757.50	0.004
757.00	0.004
756.50	0.004
756.00	0.003
755.50	0.003
755.00	0.003
754.50	0.003
754.00	0.003
753.50	0.004
753.00	0.004
752.50	0.004
752.00	0.004
751.50	0.004
751.00	0.004
750.50	0.004
750.00	0.004
749.50	0.004
749.00	0.004
748.50	0.004
748.00	0.005
747.50	0.005
747.00	0.005
746.50	0.005
746.00	0.005
745.50	0.005
745.00	0.005
744.50	0.005
744.00	0.005
743.50	0.005
743.00	0.005
742.50	0.005
742.00	0.005
741.50	0.005
741.00	0.005
740.50	0.005
740.00	0.005
739.50	0.005
739.00	0.005
738.50	0.006
738.00	0.006
737.50	0.006
737.00	0.006
736.50	0.006
736.00	0.007
735.50	0.007
735.00	0.007
734.50	0.007
734.00	0.007
733.50	0.007
733.00	0.007
732.50	0.008
732.00	0.008
731.50	0.008
731.00	0.009
730.50	0.009
730.00	0.009
729.50	0.009
729.00	0.009
728.50	0.009
728.00	0.009
727.50	0.009
727.00	0.009
726.50	0.010
726.00	0.010
725.50	0.011
725.00	0.011
724.50	0.011
724.00	0.011
723.50	0.012
723.00	0.012
722.50	0.012
722.00	0.013
721.50	0.013
721.00	0.013
720.50	0.014
720.00	0.014
719.50	0.014
719.00	0.015
718.50	0.015
718.00	0.015
717.50	0.016
717.00	0.016
716.50	0.017
716.00	0.017
715.50	0.018
715.00	0.018
714.50	0.018
714.00	0.019
713.50	0.019
713.00	0.020
712.50	0.020
712.00	0.021
711.50	0.022
711.00	0.023
710.50	0.024
710.00	0.024
709.50	0.025
709.00	0.026
708.50	0.026
708.00	0.027
707.50	0.028
707.00	0.029
706.50	0.030
706.00	0.031
705.50	0.032
705.00	0.033
704.50	0.034
704.00	0.035
703.50	0.036
703.00	0.037
702.50	0.038
702.00	0.039
701.50	0.041
701.00	0.042
700.50	0.043
700.00	0.044
699.50	0.046
699.00	0.047
698.50	0.048
698.00	0.050
697.50	0.051
697.00	0.053
696.50	0.054
696.00	0.056
695.50	0.057
695.00	0.058
694.50	0.060
694.00	0.061
693.50	0.063
693.00	0.064
692.50	0.066
692.00	0.068
691.50	0.069
691.00	0.071
690.50	0.072
690.00	0.074
689.50	0.075
689.00	0.077
688.50	0.078
688.00	0.080
687.50	0.081
687.00	0.083
686.50	0.084
686.00	0.086
685.50	0.087
685.00	0.088
684.50	0.090
684.00	0.091
683.50	0.092
683.00	0.093
682.50	0.095
682.00	0.096
681.50	0.097
681.00	0.098
680.50	0.099
680.00	0.100
679.50	0.101
679.00	0.102
678.50	0.102
678.00	0.103
677.50	0.104
677.00	0.104
676.50	0.105
676.00	0.105
675.50	0.106
675.00	0.106
674.50	0.106
674.00	0.106
673.50	0.106
673.00	0.106
672.50	0.105
672.00	0.105
671.50	0.105
671.00	0.105
670.50	0.104
670.00	0.104
669.50	0.104
669.00	0.103
668.50	0.102
668.00	0.102
667.50	0.101
667.00	0.100
666.50	0.099
666.00	0.098
665.50	0.097
665.00	0.096
664.50	0.095
664.00	0.094
663.50	0.092
663.00	0.091
662.50	0.090
662.00	0.089
661.50	0.088
661.00	0.087
660.50	0.086
660.00	0.084
659.50	0.083
659.00	0.081
658.50	0.080
658.00	0.079
657.50	0.077
657.00	0.076
656.50	0.075
656.00	0.073
655.50	0.072
655.00	0.071
654.50	0.070
654.00	0.069
653.50	0.068
653.00	0.067
652.50	0.066
652.00	0.064
651.50	0.063
651.00	0.062
650.50	0.061
650.00	0.060
649.50	0.059
649.00	0.058
648.50	0.057
648.00	0.057
647.50	0.056
647.00	0.055
646.50	0.054
646.00	0.054
645.50	0.053
645.00	0.052
644.50	0.052
644.00	0.052
643.50	0.051
643.00	0.051
642.50	0.050
642.00	0.050
641.50	0.049
641.00	0.049
640.50	0.049
640.00	0.048
639.50	0.048
639.00	0.048
638.50	0.048
638.00	0.048
637.50	0.047
637.00	0.047
636.50	0.047
636.00	0.047
635.50	0.047
635.00	0.047
634.50	0.047
634.00	0.047
633.50	0.047
633.00	0.047
632.50	0.047
632.00	0.047
631.50	0.048
631.00	0.048
630.50	0.048
630.00	0.048
629.50	0.049
629.00	0.049
628.50	0.049
628.00	0.049
627.50	0.050
627.00	0.050
626.50	0.050
626.00	0.051
625.50	0.052
625.00	0.052
624.50	0.052
624.00	0.053
623.50	0.053
623.00	0.053
622.50	0.054
622.00	0.054
621.50	0.055
621.00	0.056
620.50	0.056
620.00	0.057
619.50	0.058
619.00	0.058
618.50	0.059
618.00	0.059
617.50	0.060
617.00	0.061
616.50	0.062
616.00	0.062
615.50	0.063
615.00	0.064
614.50	0.065
614.00	0.066
613.50	0.066
613.00	0.067
612.50	0.068
612.00	0.068
611.50	0.069
611.00	0.070
610.50	0.072
610.00	0.073
609.50	0.074
609.00	0.075
608.50	0.077
608.00	0.078
607.50	0.079
607.00	0.080
606.50	0.081
606.00	0.082
605.50	0.083
605.00	0.085
604.50	0.086
604.00	0.087
603.50	0.088
603.00	0.089
602.50	0.090
602.00	0.091
601.50	0.092
601.00	0.093
600.50	0.094
600.00	0.095
599.50	0.096
599.00	0.097
598.50	0.097
598.00	0.098
597.50	0.099
597.00	0.100
596.50	0.100
596.00	0.101
595.50	0.101
595.00	0.101
594.50	0.101
594.00	0.101
593.50	0.101
593.00	0.101
592.50	0.101
592.00	0.101
591.50	0.101
591.00	0.101
590.50	0.100
590.00	0.100
589.50	0.099
589.00	0.099
588.50	0.098
588.00	0.097
587.50	0.096
587.00	0.095
586.50	0.094
586.00	0.093
585.50	0.093
585.00	0.092
584.50	0.091
584.00	0.090
583.50	0.090
583.00	0.089
582.50	0.088
582.00	0.087
581.50	0.086
581.00	0.085
580.50	0.084
580.00	0.083
579.50	0.082
579.00	0.081
578.50	0.081
578.00	0.080
577.50	0.079
577.00	0.078
576.50	0.077
576.00	0.076
575.50	0.076
575.00	0.075
574.50	0.074
574.00	0.073
573.50	0.073
573.00	0.072
572.50	0.072
572.00	0.071
571.50	0.070
571.00	0.069
570.50	0.069
570.00	0.069
569.50	0.068
569.00	0.068
568.50	0.068
568.00	0.068
567.50	0.068
567.00	0.068
566.50	0.068
566.00	0.068
565.50	0.068
565.00	0.069
564.50	0.069
564.00	0.069
563.50	0.070
563.00	0.070
562.50	0.071
562.00	0.072
561.50	0.073
561.00	0.073
560.50	0.074
560.00	0.075
559.50	0.076
559.00	0.077
558.50	0.078
558.00	0.079
557.50	0.080
557.00	0.081
556.50	0.082
556.00	0.083
555.50	0.084
555.00	0.086
554.50	0.087
554.00	0.088
553.50	0.089
553.00	0.090
552.50	0.091
552.00	0.092
551.50	0.093
551.00	0.094
550.50	0.094
550.00	0.095
549.50	0.096
549.00	0.096
548.50	0.097
548.00	0.098
547.50	0.098
547.00	0.099
546.50	0.099
546.00	0.099
545.50	0.100
545.00	0.100
544.50	0.100
544.00	0.101
543.50	0.101
543.00	0.101
542.50	0.101
542.00	0.101
541.50	0.101
541.00	0.100
540.50	0.100
540.00	0.100
539.50	0.099
539.00	0.099
538.50	0.098
538.00	0.097
537.50	0.096
537.00	0.096
536.50	0.095
536.00	0.094
535.50	0.093
535.00	0.092
534.50	0.091
534.00	0.090
533.50	0.088
533.00	0.087
532.50	0.086
532.00	0.085
531.50	0.083
531.00	0.082
530.50	0.080
530.00	0.079
529.50	0.078
529.00	0.076
528.50	0.075
528.00	0.074
527.50	0.072
527.00	0.071
526.50	0.069
526.00	0.068
525.50	0.067
525.00	0.066
524.50	0.065
524.00	0.064
523.50	0.063
523.00	0.062
522.50	0.061
522.00	0.060
521.50	0.059
521.00	0.058
520.50	0.057
520.00	0.057
519.50	0.056
519.00	0.056
518.50	0.055
518.00	0.055
517.50	0.054
517.00	0.054
516.50	0.054
516.00	0.054
515.50	0.054
515.00	0.054
514.50	0.054
514.00	0.053
513.50	0.053
513.00	0.053
512.50	0.053
512.00	0.053
511.50	0.053
511.00	0.053
510.50	0.053
510.00	0.053
509.50	0.053
509.00	0.053
508.50	0.053
508.00	0.053
507.50	0.053
507.00	0.053
506.50	0.053
506.00	0.053
505.50	0.053
505.00	0.053
504.50	0.053
504.00	0.053
503.50	0.053
503.00	0.053
502.50	0.053
502.00	0.053
501.50	0.053
501.00	0.053
500.50	0.053
500.00	0.053
499.50	0.052
499.00	0.052
498.50	0.052
498.00	0.052
497.50	0.052
497.00	0.052
496.50	0.052
496.00	0.052
495.50	0.052
495.00	0.052
494.50	0.052
494.00	0.052
493.50	0.052
493.00	0.052
492.50	0.052
492.00	0.052
491.50	0.052
491.00	0.052
490.50	0.052
490.00	0.052
489.50	0.052
489.00	0.052
488.50	0.052
488.00	0.052
487.50	0.053
487.00	0.053
486.50	0.053
486.00	0.053
485.50	0.054
485.00	0.054
484.50	0.054
484.00	0.055
483.50	0.055
483.00	0.056
482.50	0.057
482.00	0.057
481.50	0.058
481.00	0.058
480.50	0.059
480.00	0.060
479.50	0.061
479.00	0.062
478.50	0.062
478.00	0.063
477.50	0.065
477.00	0.066
476.50	0.067
476.00	0.068
475.50	0.069
475.00	0.070
474.50	0.072
474.00	0.073
473.50	0.075
473.00	0.077
472.50	0.079
472.00	0.081
471.50	0.083
471.00	0.085
470.50	0.087
470.00	0.089
469.50	0.092
469.00	0.094
468.50	0.097
468.00	0.100
467.50	0.102
467.00	0.106
