ª›ÃﬂŸ:	'Chlorosome@GUV
Ãß≤Ÿñº:	Ni_3C6F5_thiophene_OH_15.UDS
ï™êÕì˙éû:	14:31:51, 10/15/2021
µÕﬂ⁄∞¿:	Administrator
∫“›ƒ:	'from tepidum in GUV:Lecithin/DOPG/Chol=85/15/5 solvent:OS

√ﬁ∞¿ÿΩƒ
nm	Abs
800.00	0.002
799.50	0.002
799.00	0.002
798.50	0.002
798.00	0.001
797.50	0.001
797.00	0.001
796.50	0.002
796.00	0.002
795.50	0.002
795.00	0.002
794.50	0.002
794.00	0.002
793.50	0.001
793.00	0.001
792.50	0.002
792.00	0.002
791.50	0.002
791.00	0.002
790.50	0.002
790.00	0.001
789.50	0.001
789.00	0.001
788.50	0.001
788.00	0.001
787.50	0.002
787.00	0.001
786.50	0.001
786.00	0.001
785.50	0.001
785.00	0.001
784.50	0.001
784.00	0.001
783.50	0.001
783.00	0.001
782.50	0.001
782.00	0.002
781.50	0.001
781.00	0.001
780.50	0.001
780.00	0.001
779.50	0.001
779.00	0.001
778.50	0.001
778.00	0.001
777.50	0.001
777.00	0.002
776.50	0.001
776.00	0.001
775.50	0.001
775.00	0.001
774.50	0.001
774.00	0.001
773.50	0.001
773.00	0.002
772.50	0.002
772.00	0.002
771.50	0.002
771.00	0.002
770.50	0.002
770.00	0.002
769.50	0.002
769.00	0.002
768.50	0.002
768.00	0.002
767.50	0.002
767.00	0.002
766.50	0.001
766.00	0.001
765.50	0.001
765.00	0.001
764.50	0.002
764.00	0.002
763.50	0.002
763.00	0.002
762.50	0.002
762.00	0.002
761.50	0.002
761.00	0.002
760.50	0.002
760.00	0.002
759.50	0.002
759.00	0.002
758.50	0.002
758.00	0.002
757.50	0.002
757.00	0.002
756.50	0.002
756.00	0.002
755.50	0.002
755.00	0.001
754.50	0.001
754.00	0.002
753.50	0.002
753.00	0.002
752.50	0.002
752.00	0.003
751.50	0.003
751.00	0.003
750.50	0.003
750.00	0.003
749.50	0.003
749.00	0.002
748.50	0.002
748.00	0.002
747.50	0.003
747.00	0.003
746.50	0.003
746.00	0.003
745.50	0.003
745.00	0.003
744.50	0.003
744.00	0.003
743.50	0.003
743.00	0.003
742.50	0.003
742.00	0.003
741.50	0.004
741.00	0.004
740.50	0.004
740.00	0.004
739.50	0.004
739.00	0.004
738.50	0.004
738.00	0.004
737.50	0.004
737.00	0.004
736.50	0.004
736.00	0.005
735.50	0.005
735.00	0.005
734.50	0.005
734.00	0.005
733.50	0.005
733.00	0.006
732.50	0.006
732.00	0.006
731.50	0.006
731.00	0.006
730.50	0.006
730.00	0.006
729.50	0.006
729.00	0.006
728.50	0.007
728.00	0.007
727.50	0.007
727.00	0.007
726.50	0.008
726.00	0.008
725.50	0.008
725.00	0.008
724.50	0.009
724.00	0.009
723.50	0.009
723.00	0.010
722.50	0.010
722.00	0.011
721.50	0.011
721.00	0.011
720.50	0.012
720.00	0.012
719.50	0.012
719.00	0.013
718.50	0.013
718.00	0.013
717.50	0.014
717.00	0.014
716.50	0.014
716.00	0.015
715.50	0.015
715.00	0.016
714.50	0.016
714.00	0.016
713.50	0.017
713.00	0.017
712.50	0.018
712.00	0.019
711.50	0.019
711.00	0.020
710.50	0.021
710.00	0.021
709.50	0.022
709.00	0.023
708.50	0.023
708.00	0.024
707.50	0.025
707.00	0.025
706.50	0.026
706.00	0.026
705.50	0.027
705.00	0.028
704.50	0.029
704.00	0.030
703.50	0.031
703.00	0.031
702.50	0.032
702.00	0.033
701.50	0.033
701.00	0.034
700.50	0.035
700.00	0.036
699.50	0.037
699.00	0.038
698.50	0.039
698.00	0.040
697.50	0.040
697.00	0.041
696.50	0.042
696.00	0.043
695.50	0.044
695.00	0.045
694.50	0.045
694.00	0.046
693.50	0.047
693.00	0.047
692.50	0.048
692.00	0.049
691.50	0.049
691.00	0.050
690.50	0.051
690.00	0.051
689.50	0.052
689.00	0.053
688.50	0.053
688.00	0.054
687.50	0.054
687.00	0.055
686.50	0.055
686.00	0.056
685.50	0.056
685.00	0.056
684.50	0.057
684.00	0.057
683.50	0.057
683.00	0.057
682.50	0.057
682.00	0.058
681.50	0.058
681.00	0.058
680.50	0.058
680.00	0.059
679.50	0.059
679.00	0.059
678.50	0.058
678.00	0.058
677.50	0.058
677.00	0.058
676.50	0.058
676.00	0.058
675.50	0.057
675.00	0.057
674.50	0.057
674.00	0.056
673.50	0.056
673.00	0.055
672.50	0.055
672.00	0.054
671.50	0.054
671.00	0.053
670.50	0.053
670.00	0.053
669.50	0.052
669.00	0.051
668.50	0.051
668.00	0.050
667.50	0.050
667.00	0.049
666.50	0.048
666.00	0.047
665.50	0.047
665.00	0.046
664.50	0.045
664.00	0.044
663.50	0.044
663.00	0.043
662.50	0.042
662.00	0.042
661.50	0.041
661.00	0.041
660.50	0.040
660.00	0.039
659.50	0.039
659.00	0.038
658.50	0.037
658.00	0.036
657.50	0.036
657.00	0.035
656.50	0.034
656.00	0.034
655.50	0.033
655.00	0.033
654.50	0.033
654.00	0.032
653.50	0.032
653.00	0.031
652.50	0.030
652.00	0.030
651.50	0.030
651.00	0.029
650.50	0.029
650.00	0.028
649.50	0.028
649.00	0.028
648.50	0.027
648.00	0.027
647.50	0.027
647.00	0.026
646.50	0.026
646.00	0.026
645.50	0.026
645.00	0.025
644.50	0.025
644.00	0.025
643.50	0.025
643.00	0.024
642.50	0.024
642.00	0.024
641.50	0.024
641.00	0.024
640.50	0.024
640.00	0.024
639.50	0.024
639.00	0.023
638.50	0.023
638.00	0.023
637.50	0.023
637.00	0.022
636.50	0.022
636.00	0.022
635.50	0.022
635.00	0.022
634.50	0.022
634.00	0.022
633.50	0.022
633.00	0.022
632.50	0.022
632.00	0.022
631.50	0.022
631.00	0.022
630.50	0.022
630.00	0.022
629.50	0.022
629.00	0.022
628.50	0.022
628.00	0.022
627.50	0.022
627.00	0.022
626.50	0.022
626.00	0.021
625.50	0.021
625.00	0.021
624.50	0.021
624.00	0.021
623.50	0.021
623.00	0.021
622.50	0.020
622.00	0.020
621.50	0.020
621.00	0.020
620.50	0.020
620.00	0.020
619.50	0.020
619.00	0.020
618.50	0.020
618.00	0.019
617.50	0.019
617.00	0.019
616.50	0.019
616.00	0.019
615.50	0.019
615.00	0.019
614.50	0.019
614.00	0.019
613.50	0.019
613.00	0.019
612.50	0.019
612.00	0.019
611.50	0.019
611.00	0.019
610.50	0.019
610.00	0.019
609.50	0.019
609.00	0.019
608.50	0.019
608.00	0.019
607.50	0.019
607.00	0.019
606.50	0.019
606.00	0.019
605.50	0.020
605.00	0.020
604.50	0.020
604.00	0.020
603.50	0.020
603.00	0.020
602.50	0.021
602.00	0.021
601.50	0.021
601.00	0.021
600.50	0.021
600.00	0.021
599.50	0.022
599.00	0.022
598.50	0.023
598.00	0.023
597.50	0.024
597.00	0.025
596.50	0.025
596.00	0.026
595.50	0.026
595.00	0.027
594.50	0.027
594.00	0.028
593.50	0.028
593.00	0.029
592.50	0.030
592.00	0.031
591.50	0.032
591.00	0.033
590.50	0.034
590.00	0.035
589.50	0.036
589.00	0.037
588.50	0.039
588.00	0.040
587.50	0.041
587.00	0.042
586.50	0.043
586.00	0.044
585.50	0.046
585.00	0.047
584.50	0.049
584.00	0.050
583.50	0.051
583.00	0.052
582.50	0.054
582.00	0.055
581.50	0.056
581.00	0.057
580.50	0.059
580.00	0.060
579.50	0.061
579.00	0.063
578.50	0.064
578.00	0.065
577.50	0.066
577.00	0.067
576.50	0.068
576.00	0.069
575.50	0.070
575.00	0.070
574.50	0.071
574.00	0.072
573.50	0.072
573.00	0.073
572.50	0.073
572.00	0.073
571.50	0.073
571.00	0.073
570.50	0.073
570.00	0.072
569.50	0.072
569.00	0.072
568.50	0.071
568.00	0.070
567.50	0.070
567.00	0.069
566.50	0.068
566.00	0.067
565.50	0.066
565.00	0.065
564.50	0.064
564.00	0.063
563.50	0.062
563.00	0.062
562.50	0.061
562.00	0.060
561.50	0.059
561.00	0.058
560.50	0.057
560.00	0.057
559.50	0.056
559.00	0.055
558.50	0.055
558.00	0.054
557.50	0.054
557.00	0.054
556.50	0.054
556.00	0.054
555.50	0.054
555.00	0.054
554.50	0.054
554.00	0.054
553.50	0.054
553.00	0.054
552.50	0.055
552.00	0.056
551.50	0.057
551.00	0.057
550.50	0.058
550.00	0.059
549.50	0.060
549.00	0.061
548.50	0.062
548.00	0.064
547.50	0.065
547.00	0.067
546.50	0.068
546.00	0.069
545.50	0.071
545.00	0.073
544.50	0.074
544.00	0.076
543.50	0.078
543.00	0.080
542.50	0.081
542.00	0.083
541.50	0.085
541.00	0.086
540.50	0.088
540.00	0.089
539.50	0.091
539.00	0.092
538.50	0.093
538.00	0.095
537.50	0.096
537.00	0.097
536.50	0.098
536.00	0.099
535.50	0.099
535.00	0.100
534.50	0.100
534.00	0.101
533.50	0.101
533.00	0.101
532.50	0.101
532.00	0.101
531.50	0.100
531.00	0.100
530.50	0.099
530.00	0.098
529.50	0.097
529.00	0.096
528.50	0.095
528.00	0.094
527.50	0.092
527.00	0.091
526.50	0.089
526.00	0.087
525.50	0.085
525.00	0.083
524.50	0.082
524.00	0.080
523.50	0.078
523.00	0.076
522.50	0.074
522.00	0.072
521.50	0.070
521.00	0.068
520.50	0.067
520.00	0.065
519.50	0.063
519.00	0.062
518.50	0.060
518.00	0.058
517.50	0.057
517.00	0.055
516.50	0.054
516.00	0.053
515.50	0.052
515.00	0.050
514.50	0.049
514.00	0.048
513.50	0.047
513.00	0.046
512.50	0.045
512.00	0.044
511.50	0.043
511.00	0.043
510.50	0.042
510.00	0.041
509.50	0.041
509.00	0.040
508.50	0.040
508.00	0.040
507.50	0.039
507.00	0.039
506.50	0.039
506.00	0.039
505.50	0.039
505.00	0.039
504.50	0.039
504.00	0.039
503.50	0.039
503.00	0.039
502.50	0.039
502.00	0.039
501.50	0.040
501.00	0.040
500.50	0.040
500.00	0.040
499.50	0.040
499.00	0.040
498.50	0.040
498.00	0.040
497.50	0.040
497.00	0.040
496.50	0.040
496.00	0.040
495.50	0.040
495.00	0.040
494.50	0.040
494.00	0.040
493.50	0.040
493.00	0.040
492.50	0.040
492.00	0.040
491.50	0.040
491.00	0.040
490.50	0.040
490.00	0.040
489.50	0.040
489.00	0.040
488.50	0.040
488.00	0.040
487.50	0.040
487.00	0.040
486.50	0.040
486.00	0.040
485.50	0.040
485.00	0.040
484.50	0.040
484.00	0.040
483.50	0.040
483.00	0.040
482.50	0.040
482.00	0.040
481.50	0.041
481.00	0.041
480.50	0.041
480.00	0.042
479.50	0.042
479.00	0.042
478.50	0.043
478.00	0.043
477.50	0.044
477.00	0.044
476.50	0.045
476.00	0.045
475.50	0.046
475.00	0.046
474.50	0.047
474.00	0.048
473.50	0.049
473.00	0.050
472.50	0.052
472.00	0.053
471.50	0.054
471.00	0.055
470.50	0.056
470.00	0.058
469.50	0.059
469.00	0.060
468.50	0.062
468.00	0.064
467.50	0.065
467.00	0.067
466.50	0.069
466.00	0.072
465.50	0.074
465.00	0.076
464.50	0.079
464.00	0.081
463.50	0.084
463.00	0.087
462.50	0.090
462.00	0.094
461.50	0.097
461.00	0.100
460.50	0.104
460.00	0.108
459.50	0.112
459.00	0.116
458.50	0.120
458.00	0.125
457.50	0.130
457.00	0.135
456.50	0.140
456.00	0.145
455.50	0.150
455.00	0.156
454.50	0.161
454.00	0.167
453.50	0.173
453.00	0.179
452.50	0.185
452.00	0.191
451.50	0.197
451.00	0.204
450.50	0.210
450.00	0.217
449.50	0.224
449.00	0.230
448.50	0.237
448.00	0.244
447.50	0.250
447.00	0.257
446.50	0.263
446.00	0.270
445.50	0.276
445.00	0.283
444.50	0.290
444.00	0.296
443.50	0.303
443.00	0.310
442.50	0.318
442.00	0.325
441.50	0.333
441.00	0.341
440.50	0.349
440.00	0.358
439.50	0.367
439.00	0.377
438.50	0.387
438.00	0.398
437.50	0.410
437.00	0.422
436.50	0.435
436.00	0.450
435.50	0.465
435.00	0.482
434.50	0.500
434.00	0.520
433.50	0.540
433.00	0.563
432.50	0.586
432.00	0.610
431.50	0.636
431.00	0.662
430.50	0.690
430.00	0.719
429.50	0.749
429.00	0.780
428.50	0.812
428.00	0.846
427.50	0.880
427.00	0.915
426.50	0.951
426.00	0.987
425.50	1.023
425.00	1.059
424.50	1.095
424.00	1.129
423.50	1.162
423.00	1.194
422.50	1.223
422.00	1.252
421.50	1.278
421.00	1.303
420.50	1.326
420.00	1.346
419.50	1.364
419.00	1.380
418.50	1.392
418.00	1.402
417.50	1.408
417.00	1.412
416.50	1.412
416.00	1.409
415.50	1.403
415.00	1.393
414.50	1.381
414.00	1.366
413.50	1.348
413.00	1.328
412.50	1.305
412.00	1.279
411.50	1.251
