ª›ÃﬂŸ:	'Chlorosome@GUV
Ãß≤Ÿñº:	Ni_3C6F5_thiazole_OH_1.UDS
ï™êÕì˙éû:	14:25:27, 10/15/2021
µÕﬂ⁄∞¿:	Administrator
∫“›ƒ:	'from tepidum in GUV:Lecithin/DOPG/Chol=85/15/5 solvent:OS

√ﬁ∞¿ÿΩƒ
nm	Abs
800.00	0.002
799.50	0.002
799.00	0.002
798.50	0.002
798.00	0.002
797.50	0.002
797.00	0.002
796.50	0.002
796.00	0.002
795.50	0.002
795.00	0.002
794.50	0.002
794.00	0.002
793.50	0.002
793.00	0.002
792.50	0.002
792.00	0.002
791.50	0.002
791.00	0.002
790.50	0.002
790.00	0.002
789.50	0.002
789.00	0.002
788.50	0.002
788.00	0.002
787.50	0.002
787.00	0.002
786.50	0.002
786.00	0.002
785.50	0.002
785.00	0.002
784.50	0.002
784.00	0.002
783.50	0.002
783.00	0.002
782.50	0.002
782.00	0.002
781.50	0.002
781.00	0.002
780.50	0.002
780.00	0.002
779.50	0.002
779.00	0.002
778.50	0.002
778.00	0.002
777.50	0.002
777.00	0.002
776.50	0.002
776.00	0.002
775.50	0.002
775.00	0.002
774.50	0.002
774.00	0.002
773.50	0.002
773.00	0.002
772.50	0.002
772.00	0.002
771.50	0.002
771.00	0.002
770.50	0.002
770.00	0.002
769.50	0.002
769.00	0.002
768.50	0.002
768.00	0.002
767.50	0.002
767.00	0.002
766.50	0.002
766.00	0.002
765.50	0.002
765.00	0.002
764.50	0.002
764.00	0.002
763.50	0.002
763.00	0.002
762.50	0.002
762.00	0.002
761.50	0.002
761.00	0.002
760.50	0.002
760.00	0.002
759.50	0.002
759.00	0.002
758.50	0.002
758.00	0.002
757.50	0.002
757.00	0.002
756.50	0.002
756.00	0.002
755.50	0.002
755.00	0.002
754.50	0.002
754.00	0.002
753.50	0.002
753.00	0.002
752.50	0.002
752.00	0.002
751.50	0.002
751.00	0.002
750.50	0.002
750.00	0.002
749.50	0.002
749.00	0.002
748.50	0.002
748.00	0.002
747.50	0.002
747.00	0.002
746.50	0.002
746.00	0.002
745.50	0.002
745.00	0.002
744.50	0.002
744.00	0.002
743.50	0.003
743.00	0.003
742.50	0.003
742.00	0.003
741.50	0.003
741.00	0.003
740.50	0.002
740.00	0.002
739.50	0.002
739.00	0.002
738.50	0.002
738.00	0.003
737.50	0.003
737.00	0.003
736.50	0.003
736.00	0.003
735.50	0.003
735.00	0.003
734.50	0.003
734.00	0.003
733.50	0.003
733.00	0.003
732.50	0.004
732.00	0.004
731.50	0.004
731.00	0.004
730.50	0.003
730.00	0.003
729.50	0.003
729.00	0.003
728.50	0.004
728.00	0.004
727.50	0.004
727.00	0.004
726.50	0.004
726.00	0.004
725.50	0.004
725.00	0.005
724.50	0.005
724.00	0.005
723.50	0.005
723.00	0.005
722.50	0.005
722.00	0.006
721.50	0.006
721.00	0.006
720.50	0.006
720.00	0.006
719.50	0.006
719.00	0.006
718.50	0.006
718.00	0.006
717.50	0.007
717.00	0.007
716.50	0.007
716.00	0.007
715.50	0.007
715.00	0.007
714.50	0.008
714.00	0.008
713.50	0.008
713.00	0.008
712.50	0.008
712.00	0.008
711.50	0.009
711.00	0.009
710.50	0.010
710.00	0.010
709.50	0.010
709.00	0.011
708.50	0.011
708.00	0.011
707.50	0.011
707.00	0.012
706.50	0.012
706.00	0.012
705.50	0.013
705.00	0.013
704.50	0.014
704.00	0.014
703.50	0.014
703.00	0.015
702.50	0.015
702.00	0.015
701.50	0.016
701.00	0.016
700.50	0.016
700.00	0.017
699.50	0.017
699.00	0.018
698.50	0.018
698.00	0.019
697.50	0.019
697.00	0.020
696.50	0.021
696.00	0.021
695.50	0.022
695.00	0.022
694.50	0.023
694.00	0.023
693.50	0.024
693.00	0.024
692.50	0.025
692.00	0.025
691.50	0.026
691.00	0.027
690.50	0.027
690.00	0.028
689.50	0.028
689.00	0.029
688.50	0.029
688.00	0.030
687.50	0.030
687.00	0.031
686.50	0.031
686.00	0.032
685.50	0.032
685.00	0.033
684.50	0.033
684.00	0.033
683.50	0.034
683.00	0.034
682.50	0.035
682.00	0.035
681.50	0.036
681.00	0.036
680.50	0.036
680.00	0.037
679.50	0.037
679.00	0.037
678.50	0.037
678.00	0.038
677.50	0.038
677.00	0.038
676.50	0.039
676.00	0.039
675.50	0.039
675.00	0.039
674.50	0.039
674.00	0.039
673.50	0.039
673.00	0.038
672.50	0.038
672.00	0.038
671.50	0.038
671.00	0.038
670.50	0.038
670.00	0.038
669.50	0.037
669.00	0.037
668.50	0.037
668.00	0.037
667.50	0.037
667.00	0.037
666.50	0.036
666.00	0.036
665.50	0.036
665.00	0.035
664.50	0.035
664.00	0.034
663.50	0.034
663.00	0.033
662.50	0.033
662.00	0.033
661.50	0.032
661.00	0.032
660.50	0.031
660.00	0.031
659.50	0.031
659.00	0.030
658.50	0.030
658.00	0.029
657.50	0.029
657.00	0.029
656.50	0.028
656.00	0.028
655.50	0.027
655.00	0.027
654.50	0.027
654.00	0.026
653.50	0.026
653.00	0.026
652.50	0.026
652.00	0.025
651.50	0.025
651.00	0.025
650.50	0.024
650.00	0.024
649.50	0.024
649.00	0.024
648.50	0.024
648.00	0.023
647.50	0.023
647.00	0.023
646.50	0.023
646.00	0.023
645.50	0.023
645.00	0.023
644.50	0.023
644.00	0.023
643.50	0.023
643.00	0.023
642.50	0.022
642.00	0.022
641.50	0.022
641.00	0.022
640.50	0.023
640.00	0.023
639.50	0.023
639.00	0.023
638.50	0.023
638.00	0.023
637.50	0.023
637.00	0.023
636.50	0.023
636.00	0.023
635.50	0.023
635.00	0.024
634.50	0.024
634.00	0.024
633.50	0.025
633.00	0.025
632.50	0.026
632.00	0.026
631.50	0.026
631.00	0.027
630.50	0.028
630.00	0.028
629.50	0.029
629.00	0.029
628.50	0.029
628.00	0.030
627.50	0.030
627.00	0.031
626.50	0.032
626.00	0.032
625.50	0.033
625.00	0.034
624.50	0.035
624.00	0.035
623.50	0.036
623.00	0.037
622.50	0.038
622.00	0.039
621.50	0.040
621.00	0.041
620.50	0.042
620.00	0.043
619.50	0.044
619.00	0.044
618.50	0.045
618.00	0.047
617.50	0.048
617.00	0.049
616.50	0.051
616.00	0.052
615.50	0.053
615.00	0.055
614.50	0.056
614.00	0.057
613.50	0.059
613.00	0.060
612.50	0.061
612.00	0.063
611.50	0.065
611.00	0.066
610.50	0.068
610.00	0.070
609.50	0.072
609.00	0.074
608.50	0.076
608.00	0.078
607.50	0.080
607.00	0.082
606.50	0.084
606.00	0.086
605.50	0.088
605.00	0.090
604.50	0.092
604.00	0.094
603.50	0.096
603.00	0.098
602.50	0.100
602.00	0.101
601.50	0.103
601.00	0.105
600.50	0.106
600.00	0.108
599.50	0.109
599.00	0.111
598.50	0.112
598.00	0.114
597.50	0.115
597.00	0.116
596.50	0.117
596.00	0.118
595.50	0.118
595.00	0.119
594.50	0.119
594.00	0.119
593.50	0.119
593.00	0.120
592.50	0.120
592.00	0.120
591.50	0.119
591.00	0.119
590.50	0.119
590.00	0.118
589.50	0.117
589.00	0.116
588.50	0.115
588.00	0.114
587.50	0.113
587.00	0.112
586.50	0.111
586.00	0.109
585.50	0.108
585.00	0.107
584.50	0.105
584.00	0.104
583.50	0.103
583.00	0.101
582.50	0.100
582.00	0.099
581.50	0.097
581.00	0.096
580.50	0.095
580.00	0.094
579.50	0.092
579.00	0.091
578.50	0.090
578.00	0.089
577.50	0.088
577.00	0.087
576.50	0.086
576.00	0.085
575.50	0.084
575.00	0.083
574.50	0.082
574.00	0.081
573.50	0.080
573.00	0.080
572.50	0.079
572.00	0.078
571.50	0.077
571.00	0.077
570.50	0.076
570.00	0.076
569.50	0.076
569.00	0.076
568.50	0.076
568.00	0.076
567.50	0.076
567.00	0.076
566.50	0.076
566.00	0.077
565.50	0.077
565.00	0.078
564.50	0.079
564.00	0.080
563.50	0.080
563.00	0.081
562.50	0.083
562.00	0.084
561.50	0.085
561.00	0.086
560.50	0.088
560.00	0.089
559.50	0.090
559.00	0.091
558.50	0.093
558.00	0.094
557.50	0.096
557.00	0.097
556.50	0.099
556.00	0.100
555.50	0.102
555.00	0.103
554.50	0.105
554.00	0.106
553.50	0.107
553.00	0.109
552.50	0.110
552.00	0.111
551.50	0.112
551.00	0.113
550.50	0.114
550.00	0.115
549.50	0.116
549.00	0.116
548.50	0.117
548.00	0.117
547.50	0.118
547.00	0.119
546.50	0.119
546.00	0.119
545.50	0.119
545.00	0.119
544.50	0.119
544.00	0.119
543.50	0.119
543.00	0.119
542.50	0.118
542.00	0.118
541.50	0.117
541.00	0.116
540.50	0.116
540.00	0.115
539.50	0.114
539.00	0.112
538.50	0.111
538.00	0.110
537.50	0.108
537.00	0.107
536.50	0.105
536.00	0.104
535.50	0.103
535.00	0.101
534.50	0.100
534.00	0.098
533.50	0.097
533.00	0.095
532.50	0.093
532.00	0.092
531.50	0.090
531.00	0.088
530.50	0.086
530.00	0.085
529.50	0.083
529.00	0.081
528.50	0.080
528.00	0.078
527.50	0.077
527.00	0.075
526.50	0.074
526.00	0.072
525.50	0.071
525.00	0.069
524.50	0.068
524.00	0.067
523.50	0.066
523.00	0.065
522.50	0.065
522.00	0.064
521.50	0.063
521.00	0.062
520.50	0.062
520.00	0.061
519.50	0.061
519.00	0.060
518.50	0.060
518.00	0.059
517.50	0.059
517.00	0.059
516.50	0.058
516.00	0.058
515.50	0.058
515.00	0.058
514.50	0.058
514.00	0.058
513.50	0.058
513.00	0.058
512.50	0.058
512.00	0.058
511.50	0.058
511.00	0.058
510.50	0.058
510.00	0.058
509.50	0.058
509.00	0.058
508.50	0.057
508.00	0.057
507.50	0.057
507.00	0.057
506.50	0.057
506.00	0.057
505.50	0.057
505.00	0.057
504.50	0.056
504.00	0.056
503.50	0.056
503.00	0.056
502.50	0.056
502.00	0.055
501.50	0.055
501.00	0.055
500.50	0.055
500.00	0.055
499.50	0.054
499.00	0.054
498.50	0.054
498.00	0.053
497.50	0.053
497.00	0.053
496.50	0.052
496.00	0.052
495.50	0.052
495.00	0.052
494.50	0.052
494.00	0.051
493.50	0.051
493.00	0.051
492.50	0.051
492.00	0.051
491.50	0.051
491.00	0.051
490.50	0.051
490.00	0.051
489.50	0.050
489.00	0.051
488.50	0.051
488.00	0.051
487.50	0.051
487.00	0.051
486.50	0.052
486.00	0.052
485.50	0.052
485.00	0.052
484.50	0.053
