ª›ÃﬂŸ:	'Chlorosome@GUV
Ãß≤Ÿñº:	Ni_3C6F5_thiophene_OH_05.UDS
ï™êÕì˙éû:	14:10:44, 10/15/2021
µÕﬂ⁄∞¿:	Administrator
∫“›ƒ:	'from tepidum in GUV:Lecithin/DOPG/Chol=85/15/5 solvent:OS

√ﬁ∞¿ÿΩƒ
nm	Abs
800.00	0.001
799.50	0.001
799.00	0.001
798.50	0.001
798.00	0.001
797.50	0.001
797.00	0.001
796.50	0.001
796.00	0.001
795.50	0.001
795.00	0.001
794.50	0.001
794.00	0.001
793.50	0.001
793.00	0.001
792.50	0.001
792.00	0.001
791.50	0.001
791.00	0.001
790.50	0.001
790.00	0.001
789.50	0.001
789.00	0.001
788.50	0.001
788.00	0.001
787.50	0.001
787.00	0.001
786.50	0.001
786.00	0.001
785.50	0.000
785.00	0.000
784.50	0.000
784.00	0.000
783.50	0.000
783.00	0.000
782.50	0.000
782.00	0.001
781.50	0.001
781.00	0.001
780.50	0.001
780.00	0.001
779.50	0.001
779.00	0.001
778.50	0.001
778.00	0.001
777.50	0.001
777.00	0.001
776.50	0.001
776.00	0.001
775.50	0.001
775.00	0.001
774.50	0.001
774.00	0.001
773.50	0.001
773.00	0.001
772.50	0.001
772.00	0.001
771.50	0.001
771.00	0.001
770.50	0.001
770.00	0.001
769.50	0.001
769.00	0.001
768.50	0.001
768.00	0.001
767.50	0.001
767.00	0.001
766.50	0.001
766.00	0.001
765.50	0.001
765.00	0.001
764.50	0.001
764.00	0.001
763.50	0.001
763.00	0.001
762.50	0.001
762.00	0.001
761.50	0.001
761.00	0.001
760.50	0.001
760.00	0.001
759.50	0.002
759.00	0.002
758.50	0.002
758.00	0.002
757.50	0.002
757.00	0.002
756.50	0.002
756.00	0.001
755.50	0.001
755.00	0.001
754.50	0.001
754.00	0.001
753.50	0.001
753.00	0.001
752.50	0.002
752.00	0.002
751.50	0.002
751.00	0.001
750.50	0.001
750.00	0.001
749.50	0.001
749.00	0.001
748.50	0.001
748.00	0.001
747.50	0.001
747.00	0.001
746.50	0.001
746.00	0.002
745.50	0.002
745.00	0.002
744.50	0.002
744.00	0.002
743.50	0.002
743.00	0.002
742.50	0.002
742.00	0.002
741.50	0.002
741.00	0.002
740.50	0.002
740.00	0.002
739.50	0.002
739.00	0.002
738.50	0.002
738.00	0.002
737.50	0.002
737.00	0.003
736.50	0.003
736.00	0.003
735.50	0.002
735.00	0.002
734.50	0.002
734.00	0.002
733.50	0.002
733.00	0.002
732.50	0.003
732.00	0.003
731.50	0.003
731.00	0.003
730.50	0.002
730.00	0.002
729.50	0.002
729.00	0.003
728.50	0.003
728.00	0.003
727.50	0.003
727.00	0.003
726.50	0.003
726.00	0.003
725.50	0.003
725.00	0.003
724.50	0.003
724.00	0.003
723.50	0.004
723.00	0.004
722.50	0.004
722.00	0.004
721.50	0.005
721.00	0.005
720.50	0.005
720.00	0.005
719.50	0.005
719.00	0.005
718.50	0.005
718.00	0.005
717.50	0.005
717.00	0.005
716.50	0.005
716.00	0.006
715.50	0.006
715.00	0.006
714.50	0.006
714.00	0.006
713.50	0.006
713.00	0.007
712.50	0.007
712.00	0.007
711.50	0.007
711.00	0.007
710.50	0.007
710.00	0.007
709.50	0.007
709.00	0.008
708.50	0.008
708.00	0.008
707.50	0.009
707.00	0.009
706.50	0.009
706.00	0.010
705.50	0.010
705.00	0.010
704.50	0.010
704.00	0.011
703.50	0.011
703.00	0.011
702.50	0.011
702.00	0.011
701.50	0.011
701.00	0.012
700.50	0.012
700.00	0.012
699.50	0.013
699.00	0.013
698.50	0.013
698.00	0.013
697.50	0.014
697.00	0.014
696.50	0.014
696.00	0.015
695.50	0.015
695.00	0.015
694.50	0.015
694.00	0.015
693.50	0.016
693.00	0.016
692.50	0.016
692.00	0.017
691.50	0.017
691.00	0.017
690.50	0.017
690.00	0.017
689.50	0.017
689.00	0.018
688.50	0.018
688.00	0.018
687.50	0.018
687.00	0.018
686.50	0.018
686.00	0.018
685.50	0.018
685.00	0.018
684.50	0.018
684.00	0.018
683.50	0.019
683.00	0.019
682.50	0.019
682.00	0.019
681.50	0.019
681.00	0.019
680.50	0.019
680.00	0.019
679.50	0.019
679.00	0.019
678.50	0.019
678.00	0.019
677.50	0.019
677.00	0.019
676.50	0.020
676.00	0.019
675.50	0.019
675.00	0.019
674.50	0.019
674.00	0.019
673.50	0.019
673.00	0.018
672.50	0.018
672.00	0.018
671.50	0.018
671.00	0.018
670.50	0.018
670.00	0.018
669.50	0.017
669.00	0.017
668.50	0.017
668.00	0.017
667.50	0.017
667.00	0.017
666.50	0.017
666.00	0.016
665.50	0.016
665.00	0.016
664.50	0.016
664.00	0.015
663.50	0.015
663.00	0.015
662.50	0.015
662.00	0.015
661.50	0.015
661.00	0.014
660.50	0.014
660.00	0.014
659.50	0.014
659.00	0.014
658.50	0.013
658.00	0.013
657.50	0.013
657.00	0.013
656.50	0.013
656.00	0.012
655.50	0.012
655.00	0.012
654.50	0.012
654.00	0.012
653.50	0.012
653.00	0.012
652.50	0.012
652.00	0.012
651.50	0.011
651.00	0.011
650.50	0.011
650.00	0.011
649.50	0.011
649.00	0.011
648.50	0.011
648.00	0.011
647.50	0.010
647.00	0.011
646.50	0.010
646.00	0.011
645.50	0.010
645.00	0.010
644.50	0.010
644.00	0.010
643.50	0.010
643.00	0.010
642.50	0.010
642.00	0.010
641.50	0.010
641.00	0.010
640.50	0.010
640.00	0.010
639.50	0.010
639.00	0.010
638.50	0.010
638.00	0.010
637.50	0.010
637.00	0.010
636.50	0.010
636.00	0.009
635.50	0.009
635.00	0.010
634.50	0.010
634.00	0.010
633.50	0.010
633.00	0.010
632.50	0.010
632.00	0.010
631.50	0.009
631.00	0.010
630.50	0.010
630.00	0.010
629.50	0.010
629.00	0.010
628.50	0.010
628.00	0.010
627.50	0.010
627.00	0.009
626.50	0.009
626.00	0.009
625.50	0.009
625.00	0.010
624.50	0.010
624.00	0.010
623.50	0.009
623.00	0.009
622.50	0.009
622.00	0.009
621.50	0.009
621.00	0.009
620.50	0.009
620.00	0.009
619.50	0.009
619.00	0.009
618.50	0.009
618.00	0.009
617.50	0.009
617.00	0.009
616.50	0.009
616.00	0.010
615.50	0.010
615.00	0.010
614.50	0.010
614.00	0.010
613.50	0.010
