ª›ÃﬂŸ:	'Chlorosome@GUV
Ãß≤Ÿñº:	Ni_3C6F5_thiazole_OH_4.UDS
ï™êÕì˙éû:	16:04:27, 10/15/2021
µÕﬂ⁄∞¿:	Administrator
∫“›ƒ:	'from tepidum in GUV:Lecithin/DOPG/Chol=85/15/5 solvent:OS

√ﬁ∞¿ÿΩƒ
nm	Abs
800.00	0.002
799.50	0.002
799.00	0.002
798.50	0.002
798.00	0.002
797.50	0.002
797.00	0.002
796.50	0.002
796.00	0.002
795.50	0.002
795.00	0.003
794.50	0.003
794.00	0.003
793.50	0.003
793.00	0.003
792.50	0.003
792.00	0.003
791.50	0.003
791.00	0.003
790.50	0.003
790.00	0.003
789.50	0.003
789.00	0.003
788.50	0.003
788.00	0.003
787.50	0.003
787.00	0.003
786.50	0.003
786.00	0.003
785.50	0.002
785.00	0.002
784.50	0.003
784.00	0.003
783.50	0.003
783.00	0.003
782.50	0.003
782.00	0.003
781.50	0.003
781.00	0.003
780.50	0.003
780.00	0.003
779.50	0.003
779.00	0.003
778.50	0.003
778.00	0.003
777.50	0.003
777.00	0.003
776.50	0.003
776.00	0.003
775.50	0.003
775.00	0.003
774.50	0.003
774.00	0.003
773.50	0.003
773.00	0.003
772.50	0.003
772.00	0.003
771.50	0.003
771.00	0.003
770.50	0.003
770.00	0.003
769.50	0.003
769.00	0.004
768.50	0.004
768.00	0.004
767.50	0.004
767.00	0.004
766.50	0.004
766.00	0.003
765.50	0.003
765.00	0.004
764.50	0.004
764.00	0.004
763.50	0.004
763.00	0.004
762.50	0.004
762.00	0.004
761.50	0.004
761.00	0.004
760.50	0.004
760.00	0.004
759.50	0.004
759.00	0.005
758.50	0.005
758.00	0.005
757.50	0.005
757.00	0.005
756.50	0.005
756.00	0.005
755.50	0.005
755.00	0.005
754.50	0.005
754.00	0.005
753.50	0.005
753.00	0.005
752.50	0.005
752.00	0.005
751.50	0.005
751.00	0.005
750.50	0.005
750.00	0.005
749.50	0.005
749.00	0.005
748.50	0.005
748.00	0.005
747.50	0.005
747.00	0.006
746.50	0.006
746.00	0.006
745.50	0.006
745.00	0.006
744.50	0.006
744.00	0.006
743.50	0.006
743.00	0.007
742.50	0.007
742.00	0.007
741.50	0.007
741.00	0.007
740.50	0.007
740.00	0.007
739.50	0.007
739.00	0.007
738.50	0.007
738.00	0.007
737.50	0.007
737.00	0.008
736.50	0.008
736.00	0.008
735.50	0.008
735.00	0.008
734.50	0.008
734.00	0.008
733.50	0.008
733.00	0.009
732.50	0.009
732.00	0.009
731.50	0.009
731.00	0.010
730.50	0.010
730.00	0.010
729.50	0.010
729.00	0.010
728.50	0.010
728.00	0.010
727.50	0.011
727.00	0.011
726.50	0.012
726.00	0.012
725.50	0.012
725.00	0.013
724.50	0.013
724.00	0.013
723.50	0.014
723.00	0.014
722.50	0.015
722.00	0.015
721.50	0.015
721.00	0.016
720.50	0.016
720.00	0.017
719.50	0.017
719.00	0.017
718.50	0.018
718.00	0.018
717.50	0.019
717.00	0.019
716.50	0.020
716.00	0.021
715.50	0.021
715.00	0.022
714.50	0.022
714.00	0.023
713.50	0.023
713.00	0.024
712.50	0.024
712.00	0.025
711.50	0.026
711.00	0.027
710.50	0.028
710.00	0.029
709.50	0.030
709.00	0.031
708.50	0.032
708.00	0.033
707.50	0.034
707.00	0.035
706.50	0.036
706.00	0.037
705.50	0.038
705.00	0.040
704.50	0.041
704.00	0.042
703.50	0.044
703.00	0.045
702.50	0.046
702.00	0.048
701.50	0.049
701.00	0.051
700.50	0.052
700.00	0.054
699.50	0.055
699.00	0.057
698.50	0.059
698.00	0.060
697.50	0.062
697.00	0.064
696.50	0.066
696.00	0.067
695.50	0.069
695.00	0.071
694.50	0.073
694.00	0.075
693.50	0.077
693.00	0.078
692.50	0.080
692.00	0.082
691.50	0.084
691.00	0.086
690.50	0.088
690.00	0.090
689.50	0.092
689.00	0.094
688.50	0.095
688.00	0.097
687.50	0.099
687.00	0.101
686.50	0.103
686.00	0.104
685.50	0.106
685.00	0.108
684.50	0.109
684.00	0.111
683.50	0.112
683.00	0.114
682.50	0.115
682.00	0.117
681.50	0.119
681.00	0.120
680.50	0.121
680.00	0.122
679.50	0.123
679.00	0.124
678.50	0.125
678.00	0.126
677.50	0.127
677.00	0.127
676.50	0.128
676.00	0.128
675.50	0.129
675.00	0.129
674.50	0.129
674.00	0.129
673.50	0.129
673.00	0.129
672.50	0.129
672.00	0.129
671.50	0.128
671.00	0.128
670.50	0.128
670.00	0.127
669.50	0.127
669.00	0.126
668.50	0.125
668.00	0.124
667.50	0.123
667.00	0.122
666.50	0.121
666.00	0.120
665.50	0.118
665.00	0.117
664.50	0.116
664.00	0.114
663.50	0.113
663.00	0.111
662.50	0.110
662.00	0.109
661.50	0.107
661.00	0.106
660.50	0.104
660.00	0.103
659.50	0.101
659.00	0.099
658.50	0.098
658.00	0.096
657.50	0.095
657.00	0.093
656.50	0.091
656.00	0.090
655.50	0.088
655.00	0.087
654.50	0.086
654.00	0.084
653.50	0.083
653.00	0.081
652.50	0.080
652.00	0.078
651.50	0.077
651.00	0.075
650.50	0.074
650.00	0.073
649.50	0.072
649.00	0.071
648.50	0.069
648.00	0.068
647.50	0.067
647.00	0.066
646.50	0.066
646.00	0.065
645.50	0.064
645.00	0.063
644.50	0.063
644.00	0.062
643.50	0.061
643.00	0.061
642.50	0.060
642.00	0.060
641.50	0.059
641.00	0.059
640.50	0.058
640.00	0.058
639.50	0.057
639.00	0.057
638.50	0.057
638.00	0.056
637.50	0.056
637.00	0.056
636.50	0.056
636.00	0.056
635.50	0.056
635.00	0.056
634.50	0.055
634.00	0.055
633.50	0.055
633.00	0.055
632.50	0.055
632.00	0.055
631.50	0.055
631.00	0.056
630.50	0.056
630.00	0.056
629.50	0.056
629.00	0.056
628.50	0.057
628.00	0.057
627.50	0.057
627.00	0.057
626.50	0.057
626.00	0.057
625.50	0.058
625.00	0.058
624.50	0.058
624.00	0.059
623.50	0.059
623.00	0.059
622.50	0.060
622.00	0.060
621.50	0.061
621.00	0.061
620.50	0.061
620.00	0.062
619.50	0.062
619.00	0.063
618.50	0.063
618.00	0.063
617.50	0.064
617.00	0.065
616.50	0.065
616.00	0.066
615.50	0.067
615.00	0.067
614.50	0.068
614.00	0.068
613.50	0.069
613.00	0.069
612.50	0.070
612.00	0.071
611.50	0.071
611.00	0.072
610.50	0.073
610.00	0.074
609.50	0.075
609.00	0.076
608.50	0.076
608.00	0.077
607.50	0.078
607.00	0.079
606.50	0.080
606.00	0.081
605.50	0.082
605.00	0.083
604.50	0.084
604.00	0.085
603.50	0.085
603.00	0.086
602.50	0.087
602.00	0.088
601.50	0.088
601.00	0.089
600.50	0.090
600.00	0.090
599.50	0.091
599.00	0.091
598.50	0.092
598.00	0.093
597.50	0.093
597.00	0.094
596.50	0.094
596.00	0.094
595.50	0.095
595.00	0.095
594.50	0.095
594.00	0.095
593.50	0.095
593.00	0.095
592.50	0.094
592.00	0.094
591.50	0.094
591.00	0.094
590.50	0.094
590.00	0.093
589.50	0.093
589.00	0.092
588.50	0.092
588.00	0.091
587.50	0.090
587.00	0.089
586.50	0.089
586.00	0.088
585.50	0.087
585.00	0.087
584.50	0.086
584.00	0.085
583.50	0.085
583.00	0.084
582.50	0.083
582.00	0.082
581.50	0.081
581.00	0.081
580.50	0.080
580.00	0.079
579.50	0.079
579.00	0.078
578.50	0.077
578.00	0.077
577.50	0.076
577.00	0.075
576.50	0.075
576.00	0.074
575.50	0.073
575.00	0.072
574.50	0.071
574.00	0.071
573.50	0.070
573.00	0.070
572.50	0.069
572.00	0.068
571.50	0.068
571.00	0.067
570.50	0.066
570.00	0.066
569.50	0.065
569.00	0.065
568.50	0.065
568.00	0.065
567.50	0.065
567.00	0.064
566.50	0.064
566.00	0.064
565.50	0.065
565.00	0.065
564.50	0.065
564.00	0.066
563.50	0.066
563.00	0.066
562.50	0.067
562.00	0.067
561.50	0.068
561.00	0.069
560.50	0.069
560.00	0.070
559.50	0.071
559.00	0.072
558.50	0.073
558.00	0.073
557.50	0.074
557.00	0.075
556.50	0.076
556.00	0.077
555.50	0.078
555.00	0.079
554.50	0.080
554.00	0.081
553.50	0.082
553.00	0.083
552.50	0.084
552.00	0.085
551.50	0.086
551.00	0.086
550.50	0.087
550.00	0.088
549.50	0.088
549.00	0.089
548.50	0.090
548.00	0.090
547.50	0.091
547.00	0.092
546.50	0.092
546.00	0.092
545.50	0.092
545.00	0.093
