ª›ÃﬂŸ:	'Chlorosome@GUV
Ãß≤Ÿñº:	Ni_3C6F5_thiophene_OH_35.UDS
ï™êÕì˙éû:	15:48:00, 10/15/2021
µÕﬂ⁄∞¿:	Administrator
∫“›ƒ:	'from tepidum in GUV:Lecithin/DOPG/Chol=85/15/5 solvent:OS

√ﬁ∞¿ÿΩƒ
nm	Abs
800.00	0.001
799.50	0.001
799.00	0.001
798.50	0.001
798.00	0.001
797.50	0.002
797.00	0.002
796.50	0.001
796.00	0.001
795.50	0.001
795.00	0.001
794.50	0.001
794.00	0.001
793.50	0.001
793.00	0.002
792.50	0.002
792.00	0.002
791.50	0.002
791.00	0.002
790.50	0.002
790.00	0.002
789.50	0.002
789.00	0.002
788.50	0.002
788.00	0.002
787.50	0.002
787.00	0.002
786.50	0.002
786.00	0.001
785.50	0.001
785.00	0.001
784.50	0.002
784.00	0.002
783.50	0.002
783.00	0.002
782.50	0.002
782.00	0.002
781.50	0.002
781.00	0.002
780.50	0.002
780.00	0.002
779.50	0.002
779.00	0.002
778.50	0.002
778.00	0.002
777.50	0.002
777.00	0.002
776.50	0.002
776.00	0.002
775.50	0.003
775.00	0.003
774.50	0.002
774.00	0.002
773.50	0.003
773.00	0.003
772.50	0.003
772.00	0.003
771.50	0.003
771.00	0.002
770.50	0.002
770.00	0.003
769.50	0.003
769.00	0.003
768.50	0.003
768.00	0.003
767.50	0.003
767.00	0.003
766.50	0.003
766.00	0.003
765.50	0.003
765.00	0.003
764.50	0.003
764.00	0.003
763.50	0.003
763.00	0.003
762.50	0.003
762.00	0.003
761.50	0.003
761.00	0.004
760.50	0.004
760.00	0.004
759.50	0.004
759.00	0.004
758.50	0.004
758.00	0.004
757.50	0.004
757.00	0.004
756.50	0.004
756.00	0.004
755.50	0.004
755.00	0.004
754.50	0.004
754.00	0.004
753.50	0.004
753.00	0.004
752.50	0.005
752.00	0.005
751.50	0.005
751.00	0.005
750.50	0.005
750.00	0.005
749.50	0.005
749.00	0.005
748.50	0.005
748.00	0.005
747.50	0.005
747.00	0.005
746.50	0.005
746.00	0.006
745.50	0.006
745.00	0.006
744.50	0.006
744.00	0.006
743.50	0.007
743.00	0.007
742.50	0.007
742.00	0.007
741.50	0.007
741.00	0.007
740.50	0.008
740.00	0.008
739.50	0.008
739.00	0.008
738.50	0.009
738.00	0.009
737.50	0.009
737.00	0.009
736.50	0.009
736.00	0.009
735.50	0.010
735.00	0.010
734.50	0.010
734.00	0.010
733.50	0.011
733.00	0.011
732.50	0.011
732.00	0.012
731.50	0.012
731.00	0.012
730.50	0.013
730.00	0.013
729.50	0.013
729.00	0.013
728.50	0.013
728.00	0.014
727.50	0.014
727.00	0.015
726.50	0.016
726.00	0.016
725.50	0.017
725.00	0.018
724.50	0.018
724.00	0.019
723.50	0.019
723.00	0.020
722.50	0.020
722.00	0.021
721.50	0.022
721.00	0.022
720.50	0.023
720.00	0.024
719.50	0.024
719.00	0.025
718.50	0.026
718.00	0.026
717.50	0.027
717.00	0.028
716.50	0.029
716.00	0.030
715.50	0.031
715.00	0.032
714.50	0.032
714.00	0.033
713.50	0.034
713.00	0.035
712.50	0.036
712.00	0.037
711.50	0.039
711.00	0.040
710.50	0.041
710.00	0.043
709.50	0.044
709.00	0.045
708.50	0.046
708.00	0.048
707.50	0.049
707.00	0.050
706.50	0.052
706.00	0.053
705.50	0.055
705.00	0.056
704.50	0.058
704.00	0.060
703.50	0.061
703.00	0.062
702.50	0.064
702.00	0.066
701.50	0.067
701.00	0.069
700.50	0.071
700.00	0.072
699.50	0.074
699.00	0.076
698.50	0.077
698.00	0.079
697.50	0.081
697.00	0.083
696.50	0.085
696.00	0.086
695.50	0.088
695.00	0.089
694.50	0.091
694.00	0.092
693.50	0.094
693.00	0.096
692.50	0.097
692.00	0.099
691.50	0.100
691.00	0.102
690.50	0.103
690.00	0.105
689.50	0.106
689.00	0.107
688.50	0.109
688.00	0.110
687.50	0.111
687.00	0.112
686.50	0.113
686.00	0.114
685.50	0.115
685.00	0.116
684.50	0.116
684.00	0.117
683.50	0.118
683.00	0.118
682.50	0.119
682.00	0.119
681.50	0.120
681.00	0.120
680.50	0.120
680.00	0.121
679.50	0.121
679.00	0.121
678.50	0.121
678.00	0.121
677.50	0.121
677.00	0.120
676.50	0.120
676.00	0.120
675.50	0.119
675.00	0.118
674.50	0.118
674.00	0.117
673.50	0.116
673.00	0.115
672.50	0.114
672.00	0.113
671.50	0.112
671.00	0.111
670.50	0.110
670.00	0.109
669.50	0.108
669.00	0.107
668.50	0.106
668.00	0.105
667.50	0.103
667.00	0.102
666.50	0.101
666.00	0.099
665.50	0.098
665.00	0.097
664.50	0.095
664.00	0.094
663.50	0.092
663.00	0.091
662.50	0.089
662.00	0.088
661.50	0.087
661.00	0.085
660.50	0.084
660.00	0.083
659.50	0.082
659.00	0.080
658.50	0.079
658.00	0.077
657.50	0.076
657.00	0.075
656.50	0.073
656.00	0.072
655.50	0.071
655.00	0.070
654.50	0.069
654.00	0.068
653.50	0.067
653.00	0.066
652.50	0.064
652.00	0.063
651.50	0.062
651.00	0.061
650.50	0.061
650.00	0.060
649.50	0.059
649.00	0.058
648.50	0.057
648.00	0.056
647.50	0.056
647.00	0.055
646.50	0.054
646.00	0.054
645.50	0.053
645.00	0.053
644.50	0.052
644.00	0.052
643.50	0.052
643.00	0.051
642.50	0.051
642.00	0.050
641.50	0.050
641.00	0.050
640.50	0.050
640.00	0.049
639.50	0.049
639.00	0.048
638.50	0.048
638.00	0.048
637.50	0.047
637.00	0.047
636.50	0.046
636.00	0.046
635.50	0.046
635.00	0.046
634.50	0.046
634.00	0.046
633.50	0.046
633.00	0.046
632.50	0.045
632.00	0.045
631.50	0.045
631.00	0.045
630.50	0.045
630.00	0.045
629.50	0.045
629.00	0.045
628.50	0.044
628.00	0.044
627.50	0.044
627.00	0.043
626.50	0.043
626.00	0.043
625.50	0.043
625.00	0.043
624.50	0.043
624.00	0.042
623.50	0.042
623.00	0.042
622.50	0.041
622.00	0.041
621.50	0.041
621.00	0.041
620.50	0.041
620.00	0.040
619.50	0.040
619.00	0.040
618.50	0.039
618.00	0.039
617.50	0.039
617.00	0.038
616.50	0.038
616.00	0.038
615.50	0.038
615.00	0.038
614.50	0.038
614.00	0.037
613.50	0.037
613.00	0.037
612.50	0.036
612.00	0.036
611.50	0.036
611.00	0.035
610.50	0.035
610.00	0.035
609.50	0.035
609.00	0.035
608.50	0.035
608.00	0.034
607.50	0.034
607.00	0.034
606.50	0.034
606.00	0.034
605.50	0.034
605.00	0.033
604.50	0.033
604.00	0.033
603.50	0.033
603.00	0.033
602.50	0.033
602.00	0.033
601.50	0.033
601.00	0.033
600.50	0.033
600.00	0.033
599.50	0.032
599.00	0.032
598.50	0.033
598.00	0.033
597.50	0.034
597.00	0.034
596.50	0.034
596.00	0.035
595.50	0.035
595.00	0.035
594.50	0.035
594.00	0.035
593.50	0.036
593.00	0.036
592.50	0.037
592.00	0.038
591.50	0.038
591.00	0.039
590.50	0.040
590.00	0.040
589.50	0.041
589.00	0.042
588.50	0.042
588.00	0.043
587.50	0.044
587.00	0.044
586.50	0.045
586.00	0.046
585.50	0.047
585.00	0.048
584.50	0.048
584.00	0.049
583.50	0.050
583.00	0.051
582.50	0.051
582.00	0.052
581.50	0.053
581.00	0.054
580.50	0.054
580.00	0.055
579.50	0.055
579.00	0.056
578.50	0.057
578.00	0.057
577.50	0.058
577.00	0.058
576.50	0.059
576.00	0.059
575.50	0.059
575.00	0.059
574.50	0.060
574.00	0.060
573.50	0.060
573.00	0.060
572.50	0.060
572.00	0.060
571.50	0.060
571.00	0.059
570.50	0.059
570.00	0.059
569.50	0.058
569.00	0.058
568.50	0.058
568.00	0.057
567.50	0.057
567.00	0.056
566.50	0.056
566.00	0.055
565.50	0.054
565.00	0.054
564.50	0.053
564.00	0.053
563.50	0.052
563.00	0.052
562.50	0.052
562.00	0.051
561.50	0.050
561.00	0.050
560.50	0.049
560.00	0.049
559.50	0.048
559.00	0.048
558.50	0.048
558.00	0.048
557.50	0.048
557.00	0.047
556.50	0.047
556.00	0.047
555.50	0.047
555.00	0.048
554.50	0.048
554.00	0.048
553.50	0.049
553.00	0.049
552.50	0.050
552.00	0.051
551.50	0.051
551.00	0.052
550.50	0.052
550.00	0.053
549.50	0.054
549.00	0.055
548.50	0.056
548.00	0.057
547.50	0.058
547.00	0.059
546.50	0.060
546.00	0.061
545.50	0.062
545.00	0.063
544.50	0.065
544.00	0.066
543.50	0.068
543.00	0.069
542.50	0.070
542.00	0.071
541.50	0.073
541.00	0.074
540.50	0.075
540.00	0.076
539.50	0.077
539.00	0.077
538.50	0.078
538.00	0.079
537.50	0.080
537.00	0.080
536.50	0.081
536.00	0.081
535.50	0.082
535.00	0.082
534.50	0.082
534.00	0.082
533.50	0.082
533.00	0.082
532.50	0.082
532.00	0.081
531.50	0.081
531.00	0.080
530.50	0.080
530.00	0.079
529.50	0.078
529.00	0.077
528.50	0.076
528.00	0.075
527.50	0.074
527.00	0.073
526.50	0.072
526.00	0.070
525.50	0.069
525.00	0.067
524.50	0.066
524.00	0.065
523.50	0.064
523.00	0.062
522.50	0.061
522.00	0.060
521.50	0.058
521.00	0.057
520.50	0.056
520.00	0.054
519.50	0.053
519.00	0.052
518.50	0.051
518.00	0.050
517.50	0.049
517.00	0.048
516.50	0.047
516.00	0.046
515.50	0.045
515.00	0.045
514.50	0.044
514.00	0.043
513.50	0.042
513.00	0.042
512.50	0.041
512.00	0.041
511.50	0.041
511.00	0.040
510.50	0.040
510.00	0.039
509.50	0.039
509.00	0.039
508.50	0.039
508.00	0.039
507.50	0.039
507.00	0.039
506.50	0.039
506.00	0.039
505.50	0.039
505.00	0.039
504.50	0.039
504.00	0.040
503.50	0.040
503.00	0.040
502.50	0.040
502.00	0.040
501.50	0.041
501.00	0.041
500.50	0.041
500.00	0.041
499.50	0.041
499.00	0.042
498.50	0.042
498.00	0.042
497.50	0.042
497.00	0.042
496.50	0.042
496.00	0.043
495.50	0.043
495.00	0.043
494.50	0.043
494.00	0.043
493.50	0.043
493.00	0.043
492.50	0.044
492.00	0.044
491.50	0.044
491.00	0.044
490.50	0.044
490.00	0.044
489.50	0.044
489.00	0.044
488.50	0.045
488.00	0.045
487.50	0.045
487.00	0.045
486.50	0.046
486.00	0.046
485.50	0.046
485.00	0.047
484.50	0.047
484.00	0.047
483.50	0.048
483.00	0.048
482.50	0.049
482.00	0.049
481.50	0.050
481.00	0.050
480.50	0.051
480.00	0.051
479.50	0.052
479.00	0.053
478.50	0.054
478.00	0.055
477.50	0.056
477.00	0.057
476.50	0.058
476.00	0.059
475.50	0.060
475.00	0.062
474.50	0.063
474.00	0.065
473.50	0.066
473.00	0.068
472.50	0.070
472.00	0.072
471.50	0.074
471.00	0.076
470.50	0.079
470.00	0.081
469.50	0.083
469.00	0.086
468.50	0.088
468.00	0.091
467.50	0.095
467.00	0.098
466.50	0.101
466.00	0.105
465.50	0.109
465.00	0.114
464.50	0.118
464.00	0.123
463.50	0.128
463.00	0.133
462.50	0.138
462.00	0.144
461.50	0.150
461.00	0.156
460.50	0.162
460.00	0.169
459.50	0.176
459.00	0.184
458.50	0.192
458.00	0.200
457.50	0.208
457.00	0.217
456.50	0.226
456.00	0.235
455.50	0.244
455.00	0.253
454.50	0.263
454.00	0.273
453.50	0.283
453.00	0.293
452.50	0.303
452.00	0.313
451.50	0.324
451.00	0.334
450.50	0.345
450.00	0.355
449.50	0.366
449.00	0.376
448.50	0.386
448.00	0.396
447.50	0.405
447.00	0.414
446.50	0.423
446.00	0.431
445.50	0.440
445.00	0.448
444.50	0.456
444.00	0.463
443.50	0.471
443.00	0.478
442.50	0.484
442.00	0.491
441.50	0.498
441.00	0.504
440.50	0.511
440.00	0.518
439.50	0.524
439.00	0.531
438.50	0.538
438.00	0.545
437.50	0.552
437.00	0.560
436.50	0.569
436.00	0.578
435.50	0.588
435.00	0.598
434.50	0.610
434.00	0.622
433.50	0.634
433.00	0.648
432.50	0.662
432.00	0.677
431.50	0.692
431.00	0.708
430.50	0.724
430.00	0.741
429.50	0.759
429.00	0.777
428.50	0.796
428.00	0.815
427.50	0.835
427.00	0.855
426.50	0.874
426.00	0.894
425.50	0.914
425.00	0.933
424.50	0.951
424.00	0.969
423.50	0.985
423.00	1.001
422.50	1.015
422.00	1.029
421.50	1.041
421.00	1.051
420.50	1.060
420.00	1.068
419.50	1.074
419.00	1.079
418.50	1.081
418.00	1.082
417.50	1.081
417.00	1.078
416.50	1.073
416.00	1.067
415.50	1.058
415.00	1.048
414.50	1.037
414.00	1.023
413.50	1.008
413.00	0.992
412.50	0.974
412.00	0.955
411.50	0.935
411.00	0.913
410.50	0.890
410.00	0.866
409.50	0.842
409.00	0.817
408.50	0.792
408.00	0.767
407.50	0.742
407.00	0.717
406.50	0.694
406.00	0.670
405.50	0.647
405.00	0.625
404.50	0.604
404.00	0.583
403.50	0.562
403.00	0.543
402.50	0.523
402.00	0.505
401.50	0.488
401.00	0.471
400.50	0.455
400.00	0.440
399.50	0.426
399.00	0.412
398.50	0.399
398.00	0.387
397.50	0.376
397.00	0.365
396.50	0.354
396.00	0.344
395.50	0.335
395.00	0.325
394.50	0.316
394.00	0.308
393.50	0.300
393.00	0.293
392.50	0.286
392.00	0.279
391.50	0.273
391.00	0.266
390.50	0.261
390.00	0.255
389.50	0.250
389.00	0.245
388.50	0.240
388.00	0.235
387.50	0.231
387.00	0.227
386.50	0.222
386.00	0.218
385.50	0.214
385.00	0.211
384.50	0.207
384.00	0.204
383.50	0.201
383.00	0.198
382.50	0.195
382.00	0.192
381.50	0.189
381.00	0.186
380.50	0.183
380.00	0.181
379.50	0.178
379.00	0.176
378.50	0.173
378.00	0.171
377.50	0.169
377.00	0.166
376.50	0.164
376.00	0.162
375.50	0.160
375.00	0.157
374.50	0.155
374.00	0.153
373.50	0.151
373.00	0.149
372.50	0.147
372.00	0.145
371.50	0.143
371.00	0.142
370.50	0.140
370.00	0.138
369.50	0.137
369.00	0.135
368.50	0.134
368.00	0.132
367.50	0.131
367.00	0.130
366.50	0.128
366.00	0.127
365.50	0.126
365.00	0.125
364.50	0.124
364.00	0.124
363.50	0.123
363.00	0.122
362.50	0.122
362.00	0.121
361.50	0.121
361.00	0.120
360.50	0.120
360.00	0.119
359.50	0.119
359.00	0.119
