ª›ÃﬂŸ:	'Chlorosome@GUV
Ãß≤Ÿñº:	Ni_3C6F5_thiophene_OH_3.UDS
ï™êÕì˙éû:	15:05:53, 10/15/2021
µÕﬂ⁄∞¿:	Administrator
∫“›ƒ:	'from tepidum in GUV:Lecithin/DOPG/Chol=85/15/5 solvent:OS

√ﬁ∞¿ÿΩƒ
nm	Abs
800.00	0.001
799.50	0.001
799.00	0.001
798.50	0.001
798.00	0.001
797.50	0.001
797.00	0.001
796.50	0.001
796.00	0.001
795.50	0.001
795.00	0.001
794.50	0.001
794.00	0.001
793.50	0.001
793.00	0.001
792.50	0.001
792.00	0.001
791.50	0.001
791.00	0.001
790.50	0.001
790.00	0.001
789.50	0.001
789.00	0.001
788.50	0.001
788.00	0.001
787.50	0.001
787.00	0.001
786.50	0.001
786.00	0.001
785.50	0.001
785.00	0.001
784.50	0.001
784.00	0.001
783.50	0.001
783.00	0.001
782.50	0.001
782.00	0.001
781.50	0.001
781.00	0.001
780.50	0.001
780.00	0.001
779.50	0.001
779.00	0.001
778.50	0.001
778.00	0.001
777.50	0.001
777.00	0.002
776.50	0.002
776.00	0.001
775.50	0.001
775.00	0.001
774.50	0.001
774.00	0.001
773.50	0.001
773.00	0.002
772.50	0.002
772.00	0.002
771.50	0.002
771.00	0.001
770.50	0.001
770.00	0.001
769.50	0.001
769.00	0.002
768.50	0.002
768.00	0.002
767.50	0.002
767.00	0.002
766.50	0.002
766.00	0.002
765.50	0.002
765.00	0.002
764.50	0.002
764.00	0.002
763.50	0.002
763.00	0.002
762.50	0.002
762.00	0.002
761.50	0.002
761.00	0.002
760.50	0.002
760.00	0.003
759.50	0.003
759.00	0.003
758.50	0.003
758.00	0.003
757.50	0.003
757.00	0.003
756.50	0.003
756.00	0.003
755.50	0.003
755.00	0.003
754.50	0.003
754.00	0.003
753.50	0.003
753.00	0.003
752.50	0.003
752.00	0.003
751.50	0.003
751.00	0.003
750.50	0.004
750.00	0.004
749.50	0.004
749.00	0.004
748.50	0.004
748.00	0.004
747.50	0.004
747.00	0.004
746.50	0.004
746.00	0.004
745.50	0.004
745.00	0.005
744.50	0.005
744.00	0.005
743.50	0.005
743.00	0.005
742.50	0.005
742.00	0.005
741.50	0.005
741.00	0.006
740.50	0.006
740.00	0.006
739.50	0.006
739.00	0.006
738.50	0.006
738.00	0.006
737.50	0.007
737.00	0.007
736.50	0.007
736.00	0.007
735.50	0.008
735.00	0.007
734.50	0.008
734.00	0.008
733.50	0.008
733.00	0.008
732.50	0.009
732.00	0.009
731.50	0.010
731.00	0.010
730.50	0.010
730.00	0.010
729.50	0.010
729.00	0.010
728.50	0.011
728.00	0.011
727.50	0.011
727.00	0.012
726.50	0.013
726.00	0.014
725.50	0.014
725.00	0.015
724.50	0.015
724.00	0.016
723.50	0.016
723.00	0.017
722.50	0.017
722.00	0.018
721.50	0.018
721.00	0.019
720.50	0.020
720.00	0.020
719.50	0.021
719.00	0.021
718.50	0.022
718.00	0.023
717.50	0.024
717.00	0.025
716.50	0.025
716.00	0.026
715.50	0.027
715.00	0.028
714.50	0.028
714.00	0.029
713.50	0.030
713.00	0.031
712.50	0.032
712.00	0.033
711.50	0.034
711.00	0.035
710.50	0.036
710.00	0.037
709.50	0.038
709.00	0.040
708.50	0.041
708.00	0.042
707.50	0.043
707.00	0.044
706.50	0.046
706.00	0.047
705.50	0.049
705.00	0.050
704.50	0.051
704.00	0.053
703.50	0.054
703.00	0.055
702.50	0.057
702.00	0.058
701.50	0.060
701.00	0.061
700.50	0.063
700.00	0.064
699.50	0.066
699.00	0.067
698.50	0.069
698.00	0.071
697.50	0.072
697.00	0.074
696.50	0.075
696.00	0.076
695.50	0.078
695.00	0.079
694.50	0.081
694.00	0.082
693.50	0.084
693.00	0.085
692.50	0.087
692.00	0.088
691.50	0.089
691.00	0.090
690.50	0.092
690.00	0.093
689.50	0.094
689.00	0.095
688.50	0.096
688.00	0.097
687.50	0.098
687.00	0.099
686.50	0.100
686.00	0.101
685.50	0.102
685.00	0.103
684.50	0.104
684.00	0.104
683.50	0.105
683.00	0.105
682.50	0.106
682.00	0.106
681.50	0.107
681.00	0.107
680.50	0.107
680.00	0.107
679.50	0.107
679.00	0.107
678.50	0.107
678.00	0.107
677.50	0.107
677.00	0.107
676.50	0.107
676.00	0.106
675.50	0.106
675.00	0.105
674.50	0.104
674.00	0.104
673.50	0.103
673.00	0.102
672.50	0.101
672.00	0.101
671.50	0.100
671.00	0.099
670.50	0.098
670.00	0.097
669.50	0.096
669.00	0.095
668.50	0.094
668.00	0.093
667.50	0.092
667.00	0.090
666.50	0.089
666.00	0.088
665.50	0.087
665.00	0.085
664.50	0.084
664.00	0.083
663.50	0.081
663.00	0.080
662.50	0.079
662.00	0.078
661.50	0.077
661.00	0.076
660.50	0.074
660.00	0.073
659.50	0.072
659.00	0.071
658.50	0.069
658.00	0.068
657.50	0.067
657.00	0.066
656.50	0.065
656.00	0.064
655.50	0.063
655.00	0.062
654.50	0.061
654.00	0.060
653.50	0.059
653.00	0.058
652.50	0.057
652.00	0.056
651.50	0.055
651.00	0.054
650.50	0.053
650.00	0.053
649.50	0.052
649.00	0.051
648.50	0.050
648.00	0.050
647.50	0.049
647.00	0.048
646.50	0.048
646.00	0.048
645.50	0.047
645.00	0.047
644.50	0.046
644.00	0.046
643.50	0.046
643.00	0.045
642.50	0.045
642.00	0.044
641.50	0.044
641.00	0.044
640.50	0.043
640.00	0.043
639.50	0.043
639.00	0.043
638.50	0.042
638.00	0.042
637.50	0.042
637.00	0.041
636.50	0.041
636.00	0.041
635.50	0.041
635.00	0.041
634.50	0.041
634.00	0.041
633.50	0.041
633.00	0.040
632.50	0.040
632.00	0.040
631.50	0.040
631.00	0.040
630.50	0.040
630.00	0.040
629.50	0.040
629.00	0.040
628.50	0.039
628.00	0.039
627.50	0.039
627.00	0.038
626.50	0.038
626.00	0.038
625.50	0.038
625.00	0.038
624.50	0.038
624.00	0.038
623.50	0.037
623.00	0.037
622.50	0.037
622.00	0.036
621.50	0.036
621.00	0.036
620.50	0.036
620.00	0.036
619.50	0.035
619.00	0.035
618.50	0.035
618.00	0.035
617.50	0.035
617.00	0.034
616.50	0.034
616.00	0.034
615.50	0.034
615.00	0.034
614.50	0.033
614.00	0.033
613.50	0.033
613.00	0.032
612.50	0.032
612.00	0.032
611.50	0.032
611.00	0.032
610.50	0.031
610.00	0.031
609.50	0.031
609.00	0.031
608.50	0.031
608.00	0.031
607.50	0.031
607.00	0.031
606.50	0.030
606.00	0.030
605.50	0.030
605.00	0.030
604.50	0.030
604.00	0.030
603.50	0.029
603.00	0.030
602.50	0.030
602.00	0.030
601.50	0.030
601.00	0.030
600.50	0.030
600.00	0.030
599.50	0.030
599.00	0.030
598.50	0.030
598.00	0.030
597.50	0.031
597.00	0.031
596.50	0.032
596.00	0.032
595.50	0.032
595.00	0.033
594.50	0.033
594.00	0.033
593.50	0.034
593.00	0.034
592.50	0.035
592.00	0.036
591.50	0.037
591.00	0.037
590.50	0.038
590.00	0.039
589.50	0.039
589.00	0.040
588.50	0.041
588.00	0.042
587.50	0.043
587.00	0.043
586.50	0.044
586.00	0.045
585.50	0.046
585.00	0.046
584.50	0.047
584.00	0.048
583.50	0.049
583.00	0.050
582.50	0.051
582.00	0.052
581.50	0.053
581.00	0.054
580.50	0.054
580.00	0.055
579.50	0.056
579.00	0.056
578.50	0.057
578.00	0.058
577.50	0.059
577.00	0.059
576.50	0.060
576.00	0.060
575.50	0.061
575.00	0.061
574.50	0.061
574.00	0.061
573.50	0.062
573.00	0.062
572.50	0.062
572.00	0.062
571.50	0.062
571.00	0.061
570.50	0.061
570.00	0.061
569.50	0.061
569.00	0.060
568.50	0.060
568.00	0.059
567.50	0.059
567.00	0.058
566.50	0.057
566.00	0.057
565.50	0.056
565.00	0.056
564.50	0.055
564.00	0.054
563.50	0.054
563.00	0.053
562.50	0.052
562.00	0.052
561.50	0.051
561.00	0.051
560.50	0.050
560.00	0.049
559.50	0.049
559.00	0.049
558.50	0.048
558.00	0.048
557.50	0.048
557.00	0.048
556.50	0.048
556.00	0.048
555.50	0.048
555.00	0.048
554.50	0.048
554.00	0.049
553.50	0.049
553.00	0.049
552.50	0.050
552.00	0.050
551.50	0.051
551.00	0.051
550.50	0.052
550.00	0.053
549.50	0.054
549.00	0.055
548.50	0.056
548.00	0.057
547.50	0.058
547.00	0.059
546.50	0.061
546.00	0.062
545.50	0.063
545.00	0.064
544.50	0.066
544.00	0.067
543.50	0.069
543.00	0.071
542.50	0.072
542.00	0.073
541.50	0.074
541.00	0.075
540.50	0.076
540.00	0.077
539.50	0.078
539.00	0.079
538.50	0.080
538.00	0.081
537.50	0.082
537.00	0.083
536.50	0.084
536.00	0.084
535.50	0.085
535.00	0.085
534.50	0.085
534.00	0.085
533.50	0.085
533.00	0.085
532.50	0.085
532.00	0.085
531.50	0.084
531.00	0.084
530.50	0.083
530.00	0.082
529.50	0.081
529.00	0.080
528.50	0.079
528.00	0.078
527.50	0.077
527.00	0.075
526.50	0.074
526.00	0.072
525.50	0.071
525.00	0.070
524.50	0.068
524.00	0.067
523.50	0.066
523.00	0.064
522.50	0.063
522.00	0.061
521.50	0.060
521.00	0.058
520.50	0.057
520.00	0.056
519.50	0.054
519.00	0.053
518.50	0.052
518.00	0.051
517.50	0.050
517.00	0.049
516.50	0.048
516.00	0.047
515.50	0.046
515.00	0.045
514.50	0.044
514.00	0.043
513.50	0.043
513.00	0.042
512.50	0.041
512.00	0.041
511.50	0.040
511.00	0.040
510.50	0.040
510.00	0.039
509.50	0.039
509.00	0.039
508.50	0.039
508.00	0.039
507.50	0.039
507.00	0.039
506.50	0.039
506.00	0.039
505.50	0.039
505.00	0.039
504.50	0.039
504.00	0.039
503.50	0.039
503.00	0.039
502.50	0.040
502.00	0.040
501.50	0.040
501.00	0.040
500.50	0.040
500.00	0.041
499.50	0.041
499.00	0.041
498.50	0.041
498.00	0.041
497.50	0.041
