0,1,2,3,Excited_State,%,round_%
232,->,236,0.32455,19,21.0665405,21.1
234,->,246,-0.13858,19,3.840883280000001,3.8
228,->,235,0.53782,23,57.85007047999999,57.9
230,->,235,-0.13626,23,3.7133575199999997,3.7
230,->,236,0.18439,23,6.79993442,6.8
231,->,236,0.14545,23,4.2311404999999995,4.2
232,->,235,0.11762,23,2.7668928800000003,2.8
232,->,236,0.20081,23,8.064931219999998,8.1
234,->,236,0.11319,23,2.56239522,2.6
234,->,246,0.15951,23,5.08868802,5.1
226,->,235,-0.10917,25,2.3836177800000002,2.4
227,->,235,-0.10083,25,2.03333778,2.0
228,->,235,-0.16286,25,5.30467592,5.3
228,->,236,0.19454,25,7.5691623199999984,7.6
230,->,236,0.55478,25,61.55616968,61.6
230,->,246,0.15340,25,4.7063120000000005,4.7
232,->,236,-0.13608,25,3.703553280000001,3.7
226,->,235,-0.12377,36,3.0638025800000004,3.1
227,->,235,-0.13037,36,3.3992673800000004,3.4
232,->,244,-0.14506,36,4.20848072,4.2
233,->,244,0.64509,36,83.22822162000001,83.2
226,->,235,0.15012,37,4.50720288,4.5
227,->,235,0.22429,37,10.06120082,10.1
228,->,236,0.27918,37,15.588294479999998,15.6
232,->,238,0.36324,37,26.38865952,26.4
232,->,239,0.29972,37,17.966415679999997,18.0
232,->,240,0.18393,37,6.76604898,6.8
232,->,241,0.16573,37,5.4932865799999995,5.5
233,->,244,0.11549,37,2.6675880199999997,2.7
226,->,235,0.18189,38,6.61679442,6.6
227,->,235,0.28231,38,15.939787220000001,15.9
228,->,236,0.33962,38,23.06834888,23.1
232,->,238,-0.29472,38,17.37197568,17.4
232,->,239,-0.24823,38,12.32362658,12.3
232,->,240,-0.15652,38,4.899702079999999,4.9
232,->,241,-0.11996,38,2.87808032,2.9
233,->,244,0.13546,38,3.66988232,3.7
233,->,245,0.10039,38,2.0156304199999995,2.0
226,->,235,-0.43531,41,37.898959219999995,37.9
227,->,235,0.47560,41,45.239072,45.2
228,->,236,-0.11716,41,2.74529312,2.7
233,->,246,-0.22141,41,9.80447762,9.8
227,->,235,0.20617,43,8.50121378,8.5
228,->,236,-0.15009,43,4.50540162,4.5
230,->,236,0.19437,43,7.555939379999998,7.6
233,->,246,0.60616,43,73.48598912,73.5
225,->,235,0.61651,45,76.01691602,76.0
226,->,235,0.22600,45,10.215200000000001,10.2
228,->,236,-0.13858,45,3.840883280000001,3.8
225,->,235,-0.26590,49,14.140562000000005,14.1
226,->,235,0.31598,49,19.968672079999997,20.0
227,->,235,0.16784,49,5.63405312,5.6
228,->,236,-0.30656,49,18.795806719999998,18.8
230,->,236,0.13950,49,3.892050000000001,3.9
232,->,236,-0.10739,49,2.3065224200000003,2.3
232,->,243,0.15527,49,4.8217545799999995,4.8
232,->,244,0.22498,49,10.123200080000002,10.1
232,->,245,0.13750,49,3.7812500000000004,3.8
233,->,246,-0.15182,49,4.609862480000001,4.6
226,->,235,-0.11319,51,2.56239522,2.6
228,->,236,0.10022,51,2.00880968,2.0
232,->,243,0.61527,51,75.71143457999999,75.7
232,->,244,0.19221,51,7.38893682,7.4
232,->,245,-0.11693,51,2.73452498,2.7
231,->,244,-0.12013,58,2.88624338,2.9
231,->,246,-0.14770,58,4.3630580000000005,4.4
232,->,246,0.54933,58,60.35268978,60.4
234,->,248,0.31426,58,19.75186952,19.8
222,->,235,0.12808,62,3.2808972800000005,3.3
224,->,235,-0.22616,62,10.22966912,10.2
231,->,245,0.28524,62,16.272371519999997,16.3
231,->,246,0.44027,62,38.76753458,38.8
231,->,247,-0.14533,62,4.224161779999999,4.2
232,->,246,0.14553,62,4.2357961799999995,4.2
232,->,247,0.10951,62,2.39848802,2.4
233,->,247,0.19312,62,7.459066880000001,7.5
222,->,235,-0.25159,64,12.659505619999997,12.7
224,->,235,0.36164,64,26.156697920000006,26.2
230,->,237,-0.14728,64,4.338279679999999,4.3
231,->,245,0.10778,64,2.32330568,2.3
231,->,246,0.36631,64,26.836603220000004,26.8
233,->,247,-0.20481,64,8.38942722,8.4
